frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
10,1403715273.762142897,1779008428.305041,10.6970,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000460,-0.000816,-0.000181,0.000954,-0.000473,0.000413,0.000087,17.006653,17.102209,1.000000,0.721259,0.238452,0.071615,-0.000543,451,1201,0.863532,0.207674,0.423590,-7.400000,470.100006,-0.000298,0.001571,0.001252,0.000586,1.000000,0.000000,1203.400024,-0.001013,0.068685,0.644960
11,1403715273.812143087,1779008428.351305,9.7628,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000180,0.000072,0.000336,0.000388,-0.000005,0.000270,-0.000192,13.792577,17.054838,1.000000,0.453647,0.236747,0.071615,-0.000869,458,1202,0.721259,0.448388,0.457075,-1.200000,467.899994,-0.000567,-0.000543,0.000954,0.000611,1.000000,0.000000,1203.000000,-0.000078,0.071615,0.656316
12,1403715273.862143040,1779008428.404186,11.2274,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000424,0.000185,-0.000291,0.000547,-0.000027,0.000001,0.000232,10.748945,16.497992,1.000000,0.294615,0.238044,0.071615,0.000061,474,1207,0.453647,0.670565,0.468350,5.400000,466.100006,0.000159,-0.000869,0.000388,0.000648,1.000000,0.000000,1203.500000,0.000508,0.071615,0.670682
13,1403715273.912142992,1779008428.450937,9.1522,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000338,-0.000273,-0.000140,0.000457,-0.000015,0.000106,-0.000170,11.106522,16.659500,1.000000,0.337032,0.239387,0.071289,-0.000124,460,1204,0.294615,0.603477,0.481738,1.800000,462.500000,-0.000090,0.000061,0.000547,0.000652,1.000000,0.000000,1203.500000,-0.000045,0.071615,0.665732
14,1403715273.962142944,1779008428.504383,11.7457,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001190,0.000572,0.000229,0.001340,0.000414,0.000124,0.000069,18.217688,18.559406,1.000000,0.730387,0.239380,0.068685,0.001120,441,1203,0.337032,0.863532,0.533058,-0.200000,457.600006,0.000883,-0.000124,0.000457,0.000749,1.000000,0.000000,1203.699951,0.000085,0.071289,0.644207
15,1403715274.012142897,1779008428.550920,9.1966,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000998,-0.000767,-0.000471,0.001344,-0.000346,-0.002166,-0.000014,21.913876,19.316853,1.000000,1.003006,0.241954,0.068034,0.001760,418,1206,0.730387,0.721259,0.612591,-6.600000,450.600006,0.000004,0.001120,0.001340,0.000843,1.000000,0.000000,1203.900024,0.000700,0.068685,0.638442
16,1403715274.062143087,1779008428.601890,9.1555,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000143,0.000524,0.000067,0.000548,0.000074,0.001301,-0.000479,20.890444,18.633615,1.000000,0.942246,0.238150,0.068359,-0.001601,429,1205,1.003006,0.453647,0.661977,-5.800000,447.100006,-0.000796,0.001760,0.001344,0.000808,1.000000,0.000000,1204.099976,0.000281,0.068034,0.639497
17,1403715274.112143040,1779008428.652192,10.3193,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000581,-0.000019,0.000473,0.000750,-0.000412,0.000145,-0.000182,19.540541,18.010651,1.000000,0.837022,0.237745,0.069010,-0.000714,444,1203,0.942246,0.294615,0.678622,-6.000000,446.799988,0.000202,-0.001601,0.000548,0.000787,1.000000,0.000000,1204.000000,-0.000060,0.068359,0.641652
18,1403715274.162142992,1779008428.703081,9.9260,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000269,0.000140,-0.000486,0.000573,0.000219,0.000565,-0.000013,14.047404,17.573843,1.000000,0.518335,0.234753,0.069336,-0.000043,443,1202,0.837022,0.337032,0.670108,-3.400000,446.000000,-0.000177,-0.000714,0.000750,0.000815,1.000000,0.000000,1203.900024,-0.000927,0.069010,0.652258
19,1403715274.212142944,1779008428.753532,8.9130,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000392,0.000478,-0.000034,0.000619,0.000297,0.000980,-0.000259,25.383886,19.644218,1.000000,1.036388,0.240387,0.065104,0.000496,422,1204,0.518335,0.730387,0.687394,-3.800000,444.000000,0.000046,-0.000043,0.000573,0.000752,1.000000,0.000000,1203.699951,0.000201,0.069336,0.637441
20,1403715274.262142897,1779008428.805228,9.6227,2,OK,1,0,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000595,-0.000449,-0.000444,0.000868,0.000256,-0.000083,0.000411,24.275293,20.749985,1.000000,0.956616,0.240317,0.068359,-0.000316,425,1201,1.036388,1.003006,0.710930,1.400000,441.399994,0.000249,0.000496,0.000619,0.000743,1.000000,0.000000,1203.699951,-0.000327,0.065104,0.639250
21,1403715274.312143087,1779008428.852928,10.5687,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000230,-0.000838,0.000164,0.000885,-0.000099,-0.000135,-0.000264,26.121588,19.609278,1.000000,1.103077,0.243791,0.067708,-0.000161,403,1205,0.956616,0.942246,0.775872,-5.200000,435.899994,0.000017,-0.000316,0.000868,0.000793,1.000000,0.000000,1204.000000,0.001128,0.068359,0.636963
22,1403715274.362143040,1779008428.906645,8.2045,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000186,0.000466,-0.000109,0.000513,0.000002,-0.000207,0.000143,22.377724,19.449390,1.000000,0.884144,0.241218,0.065755,-0.000433,413,1204,1.103077,0.837022,0.834825,-6.200000,429.799988,-0.000372,-0.000161,0.000885,0.000789,1.000000,0.000000,1203.699951,0.000695,0.067708,0.640128
23,1403715274.412142992,1779008428.954847,10.0147,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000600,0.001213,0.000132,0.001360,0.000970,0.000124,0.000199,24.329208,19.852375,1.000000,1.004070,0.243636,0.066732,0.001593,404,1203,0.884144,0.518335,0.901529,-7.800000,424.200012,0.000847,-0.000433,0.000513,0.000880,1.000000,0.000000,1203.599976,0.001777,0.065755,0.638204
24,1403715274.462142944,1779008429.001345,9.2777,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000571,-0.000771,0.000338,0.001017,-0.000530,-0.000457,-0.000068,21.707144,20.044525,1.000000,0.911480,0.239641,0.067383,-0.000637,420,1208,1.004070,1.036388,0.919638,-0.400000,422.100006,-0.000342,0.001593,0.001360,0.000848,1.000000,0.000000,1204.099976,-0.000149,0.066732,0.639884
25,1403715274.512142897,1779008429.051434,9.4539,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000149,0.000443,0.000076,0.000473,0.000113,0.000235,0.000608,19.615023,18.363239,1.000000,0.766040,0.243890,0.067383,-0.000585,426,1201,0.911480,0.956616,0.895942,0.200000,422.899994,-0.000544,-0.000637,0.001017,0.000760,1.000000,0.000000,1203.599976,0.000714,0.067383,0.643040
26,1403715274.562143087,1779008429.101290,8.8651,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000157,0.000160,0.000118,0.000253,0.000113,0.000389,-0.000625,24.007444,19.527098,1.000000,0.993177,0.244183,0.068034,-0.000137,403,1210,0.766040,1.103077,0.901035,0.000000,420.299988,-0.000220,-0.000585,0.000473,0.000731,1.000000,0.000000,1204.099976,0.000078,0.067383,0.638596
27,1403715274.612143040,1779008429.152228,9.5942,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000323,-0.000814,-0.000072,0.000879,-0.000507,-0.000008,0.000427,21.101654,18.417845,1.000000,0.901705,0.238817,0.068034,0.000543,423,1204,0.993177,0.884144,0.907503,2.000000,418.200012,0.000625,-0.000137,0.000253,0.000744,1.000000,0.000000,1204.199951,-0.000480,0.068034,0.640178
28,1403715274.662142992,1779008429.202715,9.6686,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000252,0.000196,-0.000294,0.000434,-0.000099,-0.000532,0.000435,14.583700,17.872793,1.000000,0.512563,0.238130,0.070312,-0.000414,454,1203,0.901705,1.004070,0.906926,10.000000,419.299988,-0.000445,0.000543,0.000879,0.000730,1.000000,0.000000,1204.300049,-0.001101,0.068034,0.652719
29,1403715274.712142944,1779008429.253044,9.5817,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,0.000095,-0.000053,0.000116,-0.000090,-0.000007,-0.000002,12.370213,16.714861,1.000000,0.441067,0.236475,0.070638,-0.000922,470,1203,0.512563,0.911480,0.847394,10.000000,424.100006,-0.000318,-0.000414,0.000434,0.000680,1.000000,0.000000,1204.199951,-0.000633,0.070312,0.656969
30,1403715274.762142897,1779008429.303099,10.2577,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000228,-0.000189,0.000490,0.000572,-0.000119,-0.000327,0.000092,10.221519,16.282564,1.000000,0.311140,0.240700,0.073893,0.000726,474,1202,0.441067,0.766040,0.782846,9.600000,429.000000,0.000456,-0.000922,0.000116,0.000650,1.000000,0.000000,1204.300049,-0.000638,0.070638,0.669037
31,1403715274.812143087,1779008429.355994,12.1939,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000340,0.000458,0.000114,0.000581,0.000250,-0.000297,-0.000056,11.384946,16.041748,1.000000,0.371315,0.239812,0.070964,0.000042,465,1204,0.311140,0.993177,0.709670,12.400000,435.200012,0.000009,0.000726,0.000572,0.000620,1.000000,0.000000,1204.199951,-0.000874,0.073893,0.662388
32,1403715274.862143040,1779008429.407626,11.9566,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,-0.000623,0.000123,0.000635,-0.000443,0.000053,0.000049,13.974082,18.175035,1.000000,0.489591,0.240014,0.072591,0.000110,463,1202,0.371315,0.901705,0.670215,8.000000,440.200012,0.000054,0.000042,0.000581,0.000632,1.000000,0.000000,1204.000000,0.000239,0.070964,0.654340
33,1403715274.912142992,1779008429.456436,11.0206,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000244,0.000523,-0.000123,0.000590,0.000341,0.000100,-0.000077,12.047723,15.406905,1.000000,0.381717,0.240198,0.069661,-0.000130,461,1205,0.489591,0.512563,0.607980,1.400000,445.899994,-0.000045,0.000110,0.000635,0.000555,1.000000,0.000000,1204.199951,0.000413,0.072591,0.661265
34,1403715274.962142944,1779008429.528481,14.5080,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000094,-0.000371,-0.000282,0.000475,-0.000120,-0.000024,-0.000004,9.811320,14.976640,1.000000,0.316782,0.237284,0.073893,-0.000356,477,1204,0.381717,0.441067,0.548510,1.400000,451.600006,-0.000115,-0.000130,0.000590,0.000501,1.000000,0.000000,1203.800049,0.000162,0.069661,0.668382
35,1403715275.012142897,1779008429.588715,11.9550,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000562,-0.000030,-0.000145,0.000581,-0.000138,0.000185,-0.000076,12.105603,16.511890,1.000000,0.373610,0.239374,0.072266,0.000226,464,1203,0.316782,0.311140,0.509267,-2.000000,455.399994,0.000105,-0.000356,0.000475,0.000512,1.000000,0.000000,1204.000000,-0.000265,0.073893,0.662407
36,1403715275.062143087,1779008429.648863,12.3046,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000195,0.000160,-0.000094,0.000269,0.000157,-0.000074,0.000022,12.318377,17.650797,1.000000,0.371158,0.236200,0.072266,-0.000379,468,1203,0.373610,0.371315,0.447065,0.600000,461.899994,-0.000312,0.000226,0.000581,0.000513,1.000000,0.000000,1203.300049,-0.000722,0.072266,0.662623
37,1403715275.112143040,1779008429.701598,12.1942,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000502,-0.000630,0.000131,0.000816,-0.000371,-0.000137,-0.000108,11.191176,18.017235,1.000000,0.306690,0.238766,0.073568,0.000782,476,1203,0.371158,0.489591,0.387563,2.600000,467.200012,0.000547,-0.000379,0.000269,0.000507,1.000000,0.000000,1203.199951,-0.000250,0.072266,0.669512
38,1403715275.162142992,1779008429.762339,13.1525,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000342,0.000752,0.000200,0.000850,0.000433,0.000175,-0.000020,8.771605,13.424816,1.000000,0.214733,0.240521,0.077148,0.000091,486,1207,0.306690,0.381717,0.357780,5.000000,470.399994,0.000034,0.000782,0.000816,0.000549,1.000000,0.000000,1203.599976,0.000065,0.073568,0.684623
39,1403715275.212142944,1779008429.815531,11.4045,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000069,-0.000190,-0.000020,0.000203,-0.000230,-0.000022,0.000061,11.739316,17.427149,1.000000,0.306226,0.239799,0.071940,-0.000875,468,1206,0.214733,0.316782,0.344296,-1.800000,470.200012,-0.000647,0.000091,0.000850,0.000557,1.000000,0.000000,1203.900024,0.000503,0.077148,0.669292
40,1403715275.262142897,1779008429.870120,12.7919,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000084,0.000231,-0.000019,0.000246,0.000190,0.000038,0.000006,9.474012,14.875779,1.000000,0.211962,0.241916,0.074544,-0.000003,481,1202,0.306226,0.373610,0.334379,3.400000,470.899994,0.000043,-0.000875,0.000203,0.000525,1.000000,0.000000,1203.900024,0.000508,0.071940,0.684757
41,1403715275.312143087,1779008429.933761,9.9264,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000294,-0.000145,-0.000196,0.000382,-0.000068,-0.000156,0.000084,9.682876,15.250859,1.000000,0.289717,0.239117,0.072266,0.000131,473,1204,0.211962,0.371158,0.326219,1.000000,471.700012,0.000135,-0.000003,0.000246,0.000505,1.000000,0.000000,1203.900024,0.000583,0.074544,0.671430
42,1403715275.362143040,1779008429.987727,10.8078,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000200,0.000082,0.000245,0.000327,0.000091,0.000088,-0.000076,8.422764,12.979033,1.000000,0.236334,0.241869,0.074870,-0.000097,492,1206,0.289717,0.306690,0.300893,3.200000,474.600006,-0.000055,0.000131,0.000382,0.000474,1.000000,0.000000,1204.300049,0.000621,0.072266,0.680079
43,1403715275.412142992,1779008430.041121,12.0195,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000455,0.000045,-0.000310,0.000552,0.000020,0.000233,-0.000019,10.032990,15.638539,1.000000,0.272102,0.241620,0.073568,0.000312,485,1204,0.236334,0.214733,0.289931,-0.200000,477.000000,0.000225,-0.000097,0.000327,0.000470,1.000000,0.000000,1204.199951,0.000220,0.074870,0.674087
44,1403715275.462142944,1779008430.094444,12.0286,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,0.000121,0.000078,0.000152,0.000061,-0.000001,-0.000046,9.154812,13.912791,1.000000,0.247828,0.238745,0.071940,-0.000558,478,1204,0.272102,0.306226,0.283036,2.000000,477.100006,-0.000400,0.000312,0.000552,0.000438,1.000000,0.000000,1204.199951,-0.000211,0.073568,0.677590
45,1403715275.512142897,1779008430.151562,12.2769,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000187,-0.000349,0.000198,0.000443,-0.000152,-0.000098,0.000089,9.401656,15.591317,1.000000,0.244542,0.239356,0.072917,0.000416,483,1206,0.247828,0.211962,0.270129,0.400000,479.000000,0.000291,-0.000558,0.000152,0.000424,1.000000,0.000000,1204.500000,-0.000512,0.071940,0.678312
46,1403715275.562143087,1779008430.212818,14.3662,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000323,0.000270,-0.000202,0.000466,0.000059,-0.000216,-0.000190,11.955696,17.224138,1.000000,0.330082,0.240440,0.072917,0.000116,474,1206,0.244542,0.289717,0.266022,0.200000,479.600006,0.000024,0.000416,0.000443,0.000444,1.000000,0.000000,1204.800049,0.000265,0.072917,0.666742
47,1403715275.662142992,1779008430.264251,12.8849,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000297,-0.000322,0.000300,0.000531,-0.000152,0.000155,0.000161,10.257732,15.546576,1.000000,0.288569,0.242189,0.074219,0.000041,485,1203,0.330082,0.236334,0.264209,-1.400000,480.500000,0.000065,0.000116,0.000466,0.000415,1.000000,0.000000,1204.800049,0.000064,0.072917,0.671913
48,1403715275.712142944,1779008430.318997,12.4409,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000269,-0.000153,-0.000073,0.000318,-0.000085,-0.000078,-0.000044,10.621622,16.373192,1.000000,0.267496,0.240485,0.073568,-0.000360,481,1205,0.288569,0.272102,0.269486,-0.800000,480.000000,-0.000213,0.000041,0.000531,0.000362,1.000000,0.000000,1204.599976,-0.000227,0.074219,0.674764
49,1403715275.762142897,1779008430.374556,10.9113,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000341,0.000135,-0.000369,0.000520,0.000147,0.000143,0.000018,11.378494,17.363123,1.000000,0.298003,0.240218,0.072917,0.000285,465,1202,0.267496,0.247828,0.268664,-2.600000,479.700012,0.000202,-0.000360,0.000318,0.000394,1.000000,0.000000,1204.199951,0.000295,0.073568,0.670472
50,1403715275.812143087,1779008430.428138,11.9180,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000218,-0.000119,0.000388,0.000461,-0.000116,0.000165,-0.000065,12.243187,17.017925,1.000000,0.317508,0.239943,0.072917,-0.000053,477,1207,0.298003,0.244542,0.279218,-1.200000,479.299988,-0.000059,0.000285,0.000520,0.000415,1.000000,0.000000,1204.699951,0.000117,0.072917,0.668133
51,1403715275.862143040,1779008430.480720,10.1430,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000090,0.000440,0.000216,0.000498,-0.000005,-0.000106,0.000039,16.601810,17.483143,1.000000,0.546312,0.235450,0.069987,-0.000061,442,1205,0.317508,0.330082,0.304878,-6.400000,476.200012,0.000038,-0.000053,0.000461,0.000427,1.000000,0.000000,1204.800049,-0.000998,0.072917,0.651015
52,1403715275.912142992,1779008430.535907,11.9899,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000257,0.000088,-0.000242,0.000364,-0.000238,-0.000223,-0.000131,19.363420,16.977503,1.000000,0.732861,0.236491,0.065104,0.000103,421,1206,0.546312,0.288569,0.354530,-12.800000,469.100006,-0.000135,-0.000061,0.000498,0.000431,1.000000,0.000000,1204.800049,-0.001140,0.069987,0.643530
