frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
25,1403636859.951666594,1779007437.503890,5.4249,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001313,0.017234,0.003195,0.017576,-0.003227,-0.002439,-0.000145,45.415092,23.486795,1.000000,1.441681,0.207946,0.039714,-0.006384,212,1208,1.267862,1.506525,1.224318,13.800000,212.300003,-0.003260,-0.004141,0.020836,0.023177,1.000000,0.000000,1206.699951,0.004718,0.040365,0.628773
26,1403636860.001666546,1779007437.554675,5.7776,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000609,0.013119,0.004617,0.013921,-0.000702,-0.003278,-0.000107,47.364079,21.790007,1.000000,1.367477,0.203625,0.037760,-0.004349,206,1211,1.441681,0.632094,1.310152,11.200000,219.000000,-0.003656,-0.006384,0.017576,0.022785,1.000000,0.000000,1206.800049,-0.000488,0.039714,0.629056
27,1403636860.051666498,1779007437.605084,5.6277,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002944,0.008905,0.002586,0.009729,0.002626,-0.003934,-0.000085,46.325123,22.571236,1.000000,1.428235,0.203135,0.032878,-0.002815,203,1209,1.367477,1.384348,1.329837,-18.600000,212.899994,-0.004191,-0.004349,0.013921,0.021826,1.000000,0.000000,1207.099976,-0.001567,0.037760,0.627718
28,1403636860.101666451,1779007437.656761,5.5177,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001248,0.000925,0.000526,0.001640,0.004472,-0.003422,-0.003764,46.747421,23.167543,1.000000,1.404201,0.200544,0.032878,-0.006047,194,1210,1.428235,1.407308,1.332663,-13.000000,209.199997,-0.008090,-0.002815,0.009729,0.019877,1.000000,0.000000,1207.300049,-0.001989,0.032878,0.622514
29,1403636860.151666403,1779007437.704776,5.7129,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001858,-0.006284,-0.002367,0.006967,0.006617,-0.000891,-0.002681,46.526318,23.933733,1.000000,1.393906,0.202120,0.037435,0.005750,209,1210,1.404201,1.267862,1.323364,-2.600000,209.399994,0.005327,-0.006047,0.001640,0.018282,1.000000,0.000000,1207.900024,-0.001514,0.032878,0.628774
30,1403636860.201666594,1779007437.755789,6.5979,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002719,-0.013643,-0.002230,0.014089,0.008833,0.000506,-0.002748,43.150944,24.028400,1.000000,1.350788,0.202030,0.037760,0.009191,212,1206,1.393906,1.441681,1.307790,0.000000,216.300003,0.007122,0.005750,0.006967,0.015204,1.000000,0.000000,1207.900024,-0.001183,0.037435,0.629203
31,1403636860.251666546,1779007437.804832,5.8072,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000811,-0.021405,-0.006698,0.022443,0.011276,0.003462,-0.004848,41.810345,23.341694,1.000000,1.307871,0.215405,0.042969,0.011843,232,1206,1.350788,1.367477,1.375368,5.200000,224.500000,0.008354,0.009191,0.014089,0.014957,1.000000,0.000000,1208.199951,0.002356,0.037760,0.630483
32,1403636860.301666498,1779007437.853642,6.4930,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001005,-0.024750,-0.006897,0.025713,0.015955,0.002887,-0.005667,39.357693,21.574183,1.000000,1.359491,0.209925,0.046224,0.007692,260,1210,1.307871,1.428235,1.372882,11.400000,220.899994,0.003269,0.011843,0.022443,0.015227,1.000000,0.000000,1208.400024,0.001358,0.042969,0.630565
33,1403636860.351666451,1779007437.903808,5.9629,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001505,-0.026911,-0.006896,0.027821,0.020544,0.000160,-0.003832,36.578312,22.563314,1.000000,1.464132,0.211376,0.044596,0.005831,249,1204,1.359491,1.404201,1.378564,11.000000,219.899994,0.002108,0.007692,0.025713,0.016074,1.000000,0.000000,1208.000000,0.002166,0.046224,0.629429
34,1403636860.401666403,1779007437.952897,5.8453,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002120,-0.029406,-0.007330,0.030379,0.022343,0.000343,-0.006375,41.339287,21.586639,1.000000,1.558591,0.212096,0.039062,0.004897,224,1209,1.464132,1.393906,1.407637,3.000000,220.100006,0.002558,0.005831,0.027821,0.017028,1.000000,0.000000,1208.300049,0.001995,0.044596,0.627806
35,1403636860.451666594,1779007438.003305,6.3613,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000337,-0.029003,-0.008487,0.030222,0.023483,-0.000489,-0.004355,46.268181,21.870195,1.000000,1.756941,0.205850,0.038411,0.000493,220,1210,1.558591,1.350788,1.439163,1.600000,220.899994,-0.000158,0.004897,0.030379,0.018292,1.000000,0.000000,1208.500000,0.000764,0.039062,0.626492
36,1403636860.501666546,1779007438.053219,6.6234,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000099,-0.026294,-0.007615,0.027375,0.023014,0.001362,-0.005371,51.328125,19.150515,1.000000,1.657878,0.200602,0.032552,-0.003063,192,1205,1.756941,1.307871,1.468203,-8.000000,219.500000,-0.002847,0.000493,0.030222,0.019638,1.000000,0.000000,1207.900024,-0.002961,0.038411,0.618863
37,1403636860.551666498,1779007438.102351,5.6185,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000217,-0.022453,-0.007917,0.023808,0.020734,0.004594,-0.005062,53.433334,20.668308,1.000000,1.573052,0.198653,0.032227,-0.005407,180,1206,1.657878,1.359491,1.482685,-16.000000,217.199997,-0.003567,-0.003063,0.027375,0.021046,1.000000,0.000000,1207.599976,-0.002254,0.032552,0.608547
38,1403636860.601666451,1779007438.152567,5.2238,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000624,-0.019606,-0.007220,0.020903,0.016244,0.002178,-0.003622,26.314285,29.747278,1.000000,0.846673,0.217351,0.051107,-0.007952,157,1205,1.573052,1.464132,1.426932,-18.400000,213.500000,-0.002906,-0.005407,0.023808,0.022972,1.000000,0.000000,1207.099976,0.001195,0.032227,0.599701
39,1403636860.651666403,1779007438.206584,6.1590,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000504,-0.016199,-0.005492,0.017112,0.010467,0.005517,-0.002340,40.797100,21.309938,1.000000,1.559335,0.218899,0.033529,-0.008800,207,1205,0.846673,1.558591,1.443475,-3.400000,213.300003,-0.004201,-0.007952,0.020903,0.023986,1.000000,0.000000,1206.599976,0.001361,0.051107,0.626861
40,1403636860.701666594,1779007438.254621,5.1410,2,OK,1,0,0,0,hurwitz,unknown_build,57.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000563,-0.011977,-0.002479,0.012243,0.005192,0.004465,0.003762,45.189945,19.515003,1.000000,1.645685,0.220493,0.030924,-0.008831,179,1209,1.559335,1.756941,1.472965,-8.200000,210.000000,-0.004458,-0.008800,0.017112,0.023802,1.000000,0.000000,1206.900024,0.002929,0.033529,0.606960
41,1403636860.751666546,1779007438.304735,5.3602,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000524,-0.007514,-0.001469,0.007675,0.000697,0.000249,0.005946,30.670454,29.184122,1.000000,1.079013,0.219120,0.042969,-0.006390,166,1206,1.645685,1.657878,1.450079,-5.200000,203.399994,-0.004569,-0.008831,0.012243,0.022325,1.000000,0.000000,1206.900024,0.003704,0.030924,0.602477
42,1403636860.801666498,1779007438.354824,6.1490,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000398,-0.002203,0.001260,0.002568,-0.001081,0.000209,0.008616,41.913792,20.386595,1.000000,1.362779,0.222504,0.037760,-0.002180,232,1204,1.079013,1.573052,1.450408,10.400000,200.600006,-0.005263,-0.006390,0.007675,0.020011,1.000000,0.000000,1206.300049,0.004770,0.042969,0.629097
43,1403636860.851666451,1779007438.404966,5.8030,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000568,0.004788,0.003762,0.006116,-0.000691,0.000603,0.007387,40.894737,18.837721,1.000000,1.321022,0.221103,0.035807,0.002073,209,1205,1.362779,0.846673,1.436097,10.400000,196.600006,0.003704,-0.002180,0.002568,0.017840,1.000000,0.000000,1206.400024,0.000750,0.037760,0.629142
44,1403636860.901666403,1779007438.452727,5.9229,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000575,0.010752,0.006383,0.012516,-0.001146,0.002273,0.006025,39.955948,19.437187,1.000000,1.358438,0.224539,0.036458,0.005498,227,1207,1.321022,1.559335,1.416082,4.000000,196.899994,0.006401,0.002073,0.006116,0.016054,1.000000,0.000000,1206.199951,0.001128,0.035807,0.628914
45,1403636860.951666594,1779007438.503664,5.5575,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000827,0.016782,0.008472,0.018817,-0.001832,0.003270,0.003877,35.626610,19.452650,1.000000,1.401004,0.219836,0.037435,0.005152,233,1205,1.358438,1.645685,1.380488,10.800000,198.199997,0.006301,0.005498,0.012516,0.014913,1.000000,0.000000,1205.699951,-0.000131,0.036458,0.628715
46,1403636861.001666546,1779007438.564021,4.9866,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000635,0.021661,0.010606,0.024127,-0.006363,0.001017,0.003701,41.136585,20.652077,1.000000,1.511592,0.224959,0.038086,0.007348,205,1206,1.401004,1.079013,1.365859,7.800000,199.500000,0.005309,0.005152,0.018817,0.014589,1.000000,0.000000,1205.800049,0.001168,0.037435,0.627969
47,1403636861.051666498,1779007438.604522,5.5971,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001054,0.025782,0.010784,0.027967,-0.011390,0.000442,0.000193,46.754490,21.155670,1.000000,1.568847,0.222092,0.032878,0.007809,167,1208,1.511592,1.362779,1.365439,-13.000000,198.199997,0.003840,0.007348,0.024127,0.015004,1.000000,0.000000,1206.000000,-0.000082,0.038086,0.596986
48,1403636861.101666451,1779007438.650652,4.2355,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001652,0.027385,0.010525,0.029384,-0.016484,-0.000290,0.000565,18.073490,27.231121,1.000000,0.541557,0.221746,0.062174,0.006514,137,1207,1.568847,1.321022,1.334927,-14.400000,196.199997,0.001418,0.007809,0.027967,0.015853,1.000000,0.000000,1206.199951,0.000129,0.032878,0.593208
49,1403636861.151666403,1779007438.706141,7.8577,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000996,0.029341,0.009925,0.030990,-0.020548,-0.001862,0.000312,45.589844,22.627964,1.000000,1.517097,0.226905,0.045247,0.005744,256,1208,0.541557,1.358438,1.330703,5.800000,201.100006,0.001606,0.006514,0.029384,0.017240,1.000000,0.000000,1206.500000,0.000473,0.062174,0.629147
50,1403636861.201666594,1779007438.754099,6.8673,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001777,0.030450,0.008851,0.031760,-0.023833,-0.000709,0.001499,47.070248,23.477413,1.000000,1.480646,0.226669,0.042969,0.004044,242,1207,1.517097,1.401004,1.314199,1.800000,207.399994,0.000754,0.005744,0.030990,0.019192,1.000000,0.000000,1206.300049,0.001367,0.045247,0.629027
51,1403636861.251666546,1779007438.803923,6.0234,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001226,0.029308,0.008644,0.030580,-0.024932,-0.000745,0.001247,49.684467,24.907251,1.000000,1.491093,0.222643,0.039388,-0.000114,206,1206,1.480646,1.511592,1.355407,0.200000,211.399994,-0.001164,0.004044,0.031760,0.021483,1.000000,0.000000,1206.300049,-0.000463,0.042969,0.628340
52,1403636861.301666498,1779007438.852531,5.6531,2,OK,1,0,0,0,hurwitz,unknown_build,56.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001484,0.029788,0.008141,0.030916,-0.024037,-0.000043,-0.001004,49.227722,24.650581,1.000000,1.560208,0.223962,0.038411,-0.000580,202,1210,1.491093,1.568847,1.375150,7.000000,208.399994,0.000336,-0.000114,0.030580,0.024317,1.000000,0.000000,1206.900024,0.000374,0.039388,0.627685
