frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
19,1403638128.245096922,1779007908.383352,2.9858,2,OK,1,0,0,0,hurwitz,unknown_build,58.950,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000281,-0.000705,0.003811,0.003886,0.000018,-0.000141,0.000380,24.084906,19.956608,1.000000,1.089263,0.219935,0.016602,0.001929,106,1203,1.096462,0.766529,0.858322,-1.200000,113.099998,0.001968,-0.001363,0.001918,0.001382,1.000000,0.000000,1205.300049,-0.000866,0.017253,0.543857
20,1403638128.295097113,1779007908.430981,2.8465,2,OK,1,0,0,0,hurwitz,unknown_build,58.950,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000117,-0.000962,0.000969,-0.000181,-0.000056,-0.000037,21.061947,14.206617,1.000000,1.070497,0.215271,0.017578,-0.003130,113,1204,1.089263,0.928606,0.899001,0.800000,112.699997,-0.002917,0.001929,0.003886,0.001448,1.000000,0.000000,1205.199951,-0.001177,0.016602,0.550577
21,1403638128.345097065,1779007908.490803,4.1024,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001291,0.000708,-0.003043,0.003381,-0.000245,0.000198,0.000192,21.259260,13.725058,1.000000,0.996850,0.214110,0.017253,0.002588,108,1203,1.070497,0.993973,0.940084,-0.800000,111.300003,0.002412,-0.003130,0.000969,0.001770,1.000000,0.000000,1204.599976,-0.001179,0.017578,0.547105
22,1403638128.395097017,1779007908.540410,3.3193,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000016,-0.000165,-0.001197,0.001208,-0.000369,0.000076,-0.000118,25.288462,16.743357,1.000000,0.990076,0.216107,0.017578,-0.002148,104,1202,0.996850,1.134872,0.974512,-2.400000,110.400002,-0.002173,0.002588,0.003381,0.001768,1.000000,0.000000,1204.199951,-0.000714,0.017253,0.543668
23,1403638128.445096970,1779007908.584128,3.8406,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002693,0.000339,0.003191,0.004189,0.000570,-0.000059,-0.000210,21.564816,14.719776,1.000000,1.037427,0.212255,0.016927,0.003197,108,1205,0.990076,1.096462,1.010455,-0.800000,110.000000,0.002981,-0.002148,0.001208,0.002094,1.000000,0.000000,1204.099976,-0.000652,0.017578,0.546436
24,1403638128.495096922,1779007908.631474,3.3227,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000087,0.000969,0.000973,0.000050,0.000069,-0.000264,21.696428,14.267746,1.000000,1.069504,0.211247,0.017904,-0.003549,112,1204,1.037427,1.089263,1.040753,1.200000,110.000000,-0.003216,0.003197,0.004189,0.002054,1.000000,0.000000,1204.000000,-0.001738,0.016927,0.549746
25,1403638128.545097113,1779007908.682017,2.9447,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001074,-0.000967,0.000905,0.001705,0.000041,-0.000061,-0.000094,22.398058,15.466433,1.000000,1.060058,0.211534,0.015625,0.000574,103,1205,1.069504,1.070497,1.053898,-2.000000,109.400002,0.000732,-0.003549,0.000973,0.002215,1.000000,0.000000,1204.000000,-0.000747,0.017904,0.541390
26,1403638128.595097065,1779007908.732517,2.9559,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000127,0.000267,-0.002967,0.002981,0.000007,0.000008,0.000029,21.066038,15.428021,1.000000,1.013942,0.218301,0.016602,0.001188,106,1205,1.060058,0.996850,1.055895,-0.400000,108.800003,0.001276,0.000574,0.001705,0.002415,1.000000,0.000000,1204.099976,0.000838,0.015625,0.544930
27,1403638128.645097017,1779007908.785028,2.8796,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001840,0.000634,0.000929,0.002156,0.000031,-0.000430,0.000118,20.587156,13.781527,1.000000,1.105554,0.212757,0.016927,-0.000409,109,1205,1.013942,0.990076,1.052963,1.000000,108.099998,-0.000825,0.001188,0.002981,0.002337,1.000000,0.000000,1204.400024,-0.000670,0.016602,0.546398
28,1403638128.695096970,1779007908.841858,3.3256,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,-0.000258,-0.004836,0.004843,0.000466,-0.000397,-0.000653,22.743120,14.475798,1.000000,1.218131,0.215558,0.017904,0.003134,109,1206,1.105554,1.037427,1.065130,0.200000,107.800003,0.002686,-0.000409,0.002156,0.002629,1.000000,0.000000,1204.199951,0.000661,0.016927,0.545230
29,1403638128.745096922,1779007908.882478,2.5933,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000366,0.000827,-0.000410,0.000993,0.000830,-0.000525,-0.000680,24.168224,16.864767,1.000000,1.267276,0.220628,0.019206,-0.003551,107,1206,1.218131,1.069504,1.082932,-1.000000,107.900002,-0.003850,0.003134,0.004843,0.002340,1.000000,0.000000,1204.500000,0.001876,0.017904,0.543139
30,1403638128.795097113,1779007908.930315,3.0143,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000539,0.000383,0.001105,0.001288,0.000408,-0.000263,-0.000340,23.558559,16.773363,1.000000,1.230456,0.221632,0.018880,-0.000307,111,1204,1.267276,1.060058,1.098927,1.600000,107.699997,0.000295,-0.003551,0.000993,0.002372,1.000000,0.000000,1204.500000,0.002020,0.019206,0.547064
31,1403638128.845097065,1779007908.981351,2.8243,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000606,-0.001029,-0.000976,0.001542,0.000174,-0.000705,0.000172,25.088236,17.697407,1.000000,1.122103,0.217152,0.017904,0.000409,102,1203,1.230456,1.013942,1.111453,-0.800000,107.099998,0.000254,-0.000307,0.001288,0.002188,1.000000,0.000000,1204.500000,-0.000230,0.018880,0.540052
32,1403638128.895097017,1779007909.031393,2.7275,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000335,0.000704,-0.002794,0.002901,0.000066,0.000096,-0.000416,23.711538,16.670261,1.000000,1.102691,0.208887,0.018555,0.001044,104,1201,1.122103,1.105554,1.122714,-1.000000,107.099998,0.001358,0.000409,0.001542,0.002357,1.000000,0.000000,1204.400024,-0.000774,0.017904,0.542212
33,1403638128.945096970,1779007909.081632,2.6827,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,-0.000462,0.006398,0.006415,-0.000199,-0.000158,0.001273,25.790001,16.556747,1.000000,1.223520,0.214877,0.019531,0.004380,100,1202,1.102691,1.218131,1.141324,-1.800000,106.300003,0.003514,0.001044,0.002901,0.002580,1.000000,0.000000,1204.099976,-0.000136,0.018555,0.537349
34,1403638128.995096922,1779007909.130970,2.8069,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000767,0.000057,0.001980,0.002124,0.000052,0.000160,0.000247,27.090000,18.708870,1.000000,1.276862,0.219898,0.019206,-0.005290,100,1204,1.223520,1.267276,1.162059,-1.400000,105.099998,-0.004290,0.004380,0.006415,0.002695,1.000000,0.000000,1204.099976,-0.000146,0.019531,0.536743
35,1403638129.045097113,1779007909.185680,3.4270,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000523,0.000972,-0.007259,0.007343,-0.000816,-0.000135,0.001673,23.363636,14.957352,1.000000,1.200476,0.217211,0.017578,0.006786,110,1202,1.276862,1.230456,1.176101,-0.200000,105.800003,0.005218,-0.005290,0.002124,0.003259,1.000000,0.000000,1203.800049,-0.000884,0.019206,0.546269
36,1403638129.095097065,1779007909.234556,3.3368,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000094,0.000489,-0.000189,0.000533,0.000385,-0.001310,0.007192,22.000000,15.519219,1.000000,0.994250,0.215384,0.016276,-0.001355,104,1205,1.200476,1.122103,1.174132,0.400000,105.599998,-0.006810,0.006786,0.007343,0.003014,1.000000,0.000000,1203.800049,-0.000354,0.017578,0.543380
37,1403638129.145097017,1779007909.284552,3.2462,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001643,-0.002498,0.005066,0.005882,-0.001664,-0.001787,0.003489,23.901960,14.274968,1.000000,1.153823,0.208415,0.017904,0.002288,102,1204,0.994250,1.102691,1.178959,-0.400000,104.900002,0.005349,-0.001355,0.000533,0.003386,1.000000,0.000000,1203.699951,-0.000094,0.016276,0.539663
38,1403638129.195096970,1779007909.334367,3.7319,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.003237,0.004336,0.005411,-0.004169,0.000144,-0.001404,24.442478,15.222209,1.000000,1.177753,0.216997,0.017904,-0.000328,113,1203,1.153823,1.223520,1.174921,2.600000,105.300003,-0.000471,0.002288,0.005882,0.003443,1.000000,0.000000,1203.400024,0.000424,0.017904,0.549281
39,1403638129.245096922,1779007909.384545,3.6794,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000932,0.003950,0.000884,0.004153,-0.010727,0.006249,-0.016768,27.594339,14.699363,1.000000,1.266566,0.208285,0.016602,0.015204,106,1201,1.177753,1.276862,1.174850,1.200000,105.199997,-0.001258,-0.000328,0.005411,0.003759,1.000000,0.000000,1202.900024,-0.002323,0.017904,0.541804
40,1403638129.295097113,1779007909.431246,2.6576,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004399,0.035513,0.006428,0.036357,-0.016608,0.006838,-0.031797,28.818182,16.831753,1.000000,1.483977,0.215480,0.013021,0.047859,88,1201,1.266566,1.200476,1.200202,-4.400000,102.900002,0.032204,0.015204,0.004153,0.007266,1.000000,0.000000,1202.599976,-0.000346,0.016602,0.523111
41,1403638129.345097065,1779007909.482664,2.4613,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011394,-0.002158,0.005140,0.012684,-0.025200,0.004258,-0.038144,34.744900,22.142078,1.000000,1.411482,0.213265,0.014323,-0.014277,98,1201,1.483977,0.994250,1.229140,-1.200000,102.500000,-0.023673,0.047859,0.036357,0.008380,1.000000,0.000000,1202.400024,-0.000424,0.013021,0.532899
42,1403638129.395097017,1779007909.544844,3.8072,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019609,0.031235,0.004427,0.037145,-0.014104,0.007566,-0.034306,35.196079,21.681763,1.000000,1.196820,0.222266,0.016276,0.016402,102,1196,1.411482,1.153823,1.238553,0.000000,102.300003,0.024460,-0.014277,0.012684,0.011805,1.000000,0.000000,1201.900024,0.002770,0.014323,0.538888
43,1403638129.445096970,1779007909.593506,3.2533,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002609,-0.019184,0.000361,0.019364,0.000785,0.001646,-0.012453,33.599998,17.969421,1.000000,1.136852,0.210568,0.015951,-0.043051,100,1202,1.196820,1.177753,1.229886,-2.600000,102.300003,-0.017780,0.016402,0.037145,0.013100,1.000000,0.000000,1201.900024,-0.001286,0.016276,0.537737
44,1403638129.495096922,1779007909.652875,3.0397,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003280,0.007958,0.004098,0.009533,0.020122,-0.000317,0.011873,33.977272,19.892883,1.000000,1.419094,0.207647,0.013672,0.000949,88,1204,1.136852,1.266566,1.244109,-3.600000,101.099998,-0.009831,-0.043051,0.019364,0.013841,1.000000,0.000000,1201.900024,-0.000128,0.015951,0.523727
45,1403638129.545097113,1779007909.703024,2.9611,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019036,-0.010797,-0.000764,0.021898,0.022093,0.001022,0.026226,32.543209,19.142126,1.000000,1.537096,0.207934,0.013997,0.023306,81,1201,1.419094,1.483977,1.277771,-1.400000,98.199997,0.012365,0.000949,0.009533,0.015296,1.000000,0.000000,1201.800049,-0.001509,0.013672,0.516593
46,1403638129.595097065,1779007909.741740,2.5814,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020489,0.002577,0.001899,0.020738,0.018377,-0.003415,0.030421,33.395061,20.003506,1.000000,1.231684,0.207788,0.013021,0.000238,81,1204,1.537096,1.411482,1.301515,-3.400000,95.900002,-0.001161,0.023306,0.021898,0.017317,1.000000,0.000000,1201.699951,-0.001095,0.013997,0.519055
47,1403638129.645097017,1779007909.782856,2.6901,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007083,-0.018273,-0.020059,0.028043,0.006133,-0.001570,0.023970,29.957447,20.279388,1.000000,1.064052,0.218026,0.014323,-0.003607,94,1205,1.231684,1.196820,1.292538,-1.600000,95.099998,0.007306,0.000238,0.020738,0.019533,1.000000,0.000000,1201.800049,-0.000848,0.013021,0.533013
48,1403638129.695096970,1779007909.834680,3.1094,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019981,0.033746,0.005121,0.039550,-0.000026,-0.004908,0.010232,30.340425,20.458860,1.000000,1.093613,0.220268,0.014648,-0.001937,94,1203,1.064052,1.136852,1.284124,-1.200000,93.199997,0.011507,-0.003607,0.028043,0.022947,1.000000,0.000000,1201.800049,0.001940,0.014323,0.532667
49,1403638129.745096922,1779007909.886198,4.0477,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001680,0.008830,0.012872,0.015700,-0.008282,0.000880,-0.002019,32.531250,22.217638,1.000000,1.223247,0.219391,0.014974,-0.026630,96,1201,1.093613,1.419094,1.279792,1.600000,92.199997,-0.023851,-0.001937,0.039550,0.024101,1.000000,0.000000,1201.800049,0.002349,0.014648,0.532977
50,1403638129.795097113,1779007909.935638,3.1394,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010697,0.009126,0.002383,0.014261,0.000725,0.002536,-0.002047,33.054947,21.093391,1.000000,1.185425,0.223488,0.014323,-0.006669,91,1204,1.223247,1.537096,1.249936,2.000000,92.500000,-0.001439,-0.026630,0.015700,0.021892,1.000000,0.000000,1202.099976,0.003111,0.014974,0.528785
51,1403638129.845097065,1779007909.985131,3.2259,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006375,-0.009543,-0.005772,0.012846,0.009460,0.003505,0.003836,31.641304,20.253599,1.000000,1.263264,0.224857,0.015299,0.006039,92,1206,1.185425,1.231684,1.235115,2.200000,91.900002,-0.001415,-0.006669,0.014261,0.021908,1.000000,0.000000,1202.599976,0.003414,0.014323,0.529015
52,1403638129.895097017,1779007910.037129,3.3177,2,OK,1,0,0,0,hurwitz,unknown_build,62.250,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022411,0.027084,0.023825,0.042467,0.015220,0.001133,0.006924,33.746834,21.541521,1.000000,1.164042,0.215925,0.014323,0.035587,79,1205,1.263264,1.064052,1.231837,-3.000000,89.599998,0.029621,0.006039,0.012846,0.022440,1.000000,0.000000,1203.500000,-0.000420,0.015299,0.518232
