frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
11,1403715524.462142944,1779008702.356522,13.6684,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000020,0.000098,-0.000612,0.000620,-0.000215,0.000005,0.001519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1201,0.816150,0.607604,0.425587,-0.400000,52.400002,0.000000,0.000347,0.000615,0.000945,1.000000,-0.200000,1204.400024,-0.054704,0.008138,0.264100
12,1403715524.512142897,1779008702.408069,15.3578,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.278661,0.414447,-1.000000,52.200001,0.000000,0.000000,0.000620,0.000913,0.000000,-0.200000,1204.699951,-0.054340,0.000000,0.264100
13,1403715524.562143087,1779008702.457959,13.8265,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.366809,0.354258,-0.800000,51.900002,0.000000,0.000000,0.000000,0.000897,0.000000,-0.200000,1204.400024,-0.052866,0.000000,0.264100
14,1403715524.612143040,1779008702.497280,7.9490,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.234144,0.292144,-1.600000,51.299999,0.000000,0.000000,0.000000,0.000737,0.000000,-0.200000,1204.599976,-0.055262,0.000000,0.264100
15,1403715524.662142992,1779008702.537464,9.7480,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.816150,0.230337,0.000000,50.900002,0.000000,0.000000,0.000000,0.000610,0.000000,-0.200000,1204.900024,-0.055390,0.000000,0.264100
16,1403715524.712142944,1779008702.576232,8.1520,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1208,0.000000,0.000000,0.169577,0.000000,50.700001,0.000000,0.000000,0.000000,0.000436,0.000000,0.000000,1205.099976,0.000000,0.000000,0.264100
17,1403715524.762142897,1779008702.612099,7.5326,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.000000,0.141710,0.000000,50.200001,0.000000,0.000000,0.000000,0.000337,0.000000,0.000000,1204.800049,0.000000,0.000000,0.264100
18,1403715524.812143087,1779008702.645210,7.3125,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1203,0.000000,0.000000,0.105029,0.000000,49.799999,0.000000,0.000000,0.000000,0.000270,0.000000,0.000000,1204.500000,0.000000,0.000000,0.264100
19,1403715524.862143040,1779008702.681649,8.1404,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.081615,0.000000,49.000000,0.000000,0.000000,0.000000,0.000123,0.000000,0.000000,1204.500000,0.000000,0.000000,0.264100
20,1403715524.912142992,1779008702.732749,7.6629,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1202,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,1204.300049,0.000000,0.000000,0.264100
21,1403715524.962142944,1779008702.782325,7.7826,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,60.600,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1210,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.199951,0.000000,0.000000,0.264100
22,1403715525.012142897,1779008702.844741,11.8293,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1203,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.099976,0.000000,0.000000,0.264100
23,1403715525.062143087,1779008702.890308,8.3193,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1210,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.699951,0.000000,0.000000,0.264100
24,1403715525.112143040,1779008702.934072,8.0516,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.000000,0.000000,0.000000,0.264100
25,1403715525.162142992,1779008702.983724,7.3426,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1206,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.099976,0.000000,0.000000,0.264100
26,1403715525.212142944,1779008703.033979,7.3476,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.699951,0.000000,0.000000,0.264100
27,1403715525.262142897,1779008703.085851,8.1439,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1198,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.000000,0.000000,0.000000,0.264100
28,1403715525.312143087,1779008703.135293,8.1522,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1201,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.800049,0.000000,0.000000,0.264100
29,1403715525.362143040,1779008703.185400,8.2567,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1199,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.000000,0.000000,0.000000,0.264100
30,1403715525.412142992,1779008703.235787,8.6036,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.300049,0.000000,0.000000,0.264100
31,1403715525.462142944,1779008703.285536,8.3576,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.000000,0.000000,0.000000,0.264100
32,1403715525.512142897,1779008703.333070,7.9136,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.400024,0.000000,0.000000,0.264100
33,1403715525.562143087,1779008703.384252,7.6877,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.099976,0.000000,0.000000,0.264100
34,1403715525.612143040,1779008703.432524,7.4440,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1203.900024,0.000000,0.000000,0.264100
35,1403715525.662142992,1779008703.483123,7.7629,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1203.699951,0.000000,0.000000,0.264100
36,1403715525.712142944,1779008703.534237,7.7410,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.000000,0.000000,0.000000,0.264100
37,1403715525.762142897,1779008703.585629,8.8107,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.699951,0.000000,0.000000,0.264100
38,1403715525.812143087,1779008703.633631,7.8564,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1209,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.500000,0.000000,0.000000,0.264100
39,1403715525.862143040,1779008703.683575,7.8373,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1209,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.500000,0.000000,0.000000,0.264100
40,1403715525.912142992,1779008703.732635,7.5336,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1209,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.900024,0.000000,0.000000,0.264100
41,1403715525.962142944,1779008703.782960,7.7046,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1206,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.800049,0.000000,0.000000,0.264100
42,1403715526.012142897,1779008703.834820,8.1759,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.599976,0.000000,0.000000,0.264100
43,1403715526.062143087,1779008703.889594,9.1453,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1205,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.400024,0.000000,0.000000,0.264100
44,1403715526.112143040,1779008703.938811,8.3986,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1209,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.800049,0.000000,0.000000,0.264100
45,1403715526.162142992,1779008703.986285,8.5259,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.800049,0.000000,0.000000,0.264100
46,1403715526.212142944,1779008704.036135,8.9910,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1204,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.500000,0.000000,0.000000,0.264100
47,1403715526.262142897,1779008704.085851,8.0464,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1206,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.599976,0.000000,0.000000,0.264100
48,1403715526.312143087,1779008704.135713,8.7008,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1203,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.000000,0.000000,0.000000,0.264100
49,1403715526.362143040,1779008704.185945,9.1585,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1209,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1206.000000,0.000000,0.000000,0.264100
50,1403715526.412142992,1779008704.236057,8.5793,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1208,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.900024,0.000000,0.000000,0.264100
51,1403715526.462142944,1779008704.284632,7.8469,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1203,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.599976,0.000000,0.000000,0.264100
52,1403715526.512142897,1779008704.336591,9.1429,3,RECENTLY_LOST,0,1,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49,1207,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1205.800049,0.000000,0.000000,0.264100
