frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
10,1403715887.084058046,1779008875.511796,3.1878,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000760,-0.000213,-0.000644,0.001019,0.000015,0.000537,0.000059,10.089431,12.878424,1.000000,0.340699,0.181436,0.022135,0.000761,123,1206,0.362622,0.281472,0.298424,-1.000000,123.500000,0.000489,-0.000455,0.000530,0.000506,1.000000,0.000000,1204.599976,0.000932,0.023438,0.587699
11,1403715887.134057999,1779008875.561099,2.8548,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000369,-0.000009,0.000574,0.000683,-0.000198,-0.000286,0.000238,10.638656,13.684155,1.000000,0.479057,0.179307,0.021484,-0.000455,119,1205,0.340699,0.325129,0.321210,0.000000,122.800003,-0.000336,0.000761,0.001019,0.000498,1.000000,0.000000,1204.699951,0.000817,0.022135,0.573351
12,1403715887.184057951,1779008875.608107,2.9804,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001037,-0.000264,-0.001167,0.001584,0.000043,0.000518,-0.000273,9.210938,14.083271,1.000000,0.321461,0.174819,0.022461,0.001067,128,1207,0.479057,0.306280,0.327955,0.800000,123.800003,0.000901,-0.000455,0.000683,0.000643,1.000000,0.000000,1205.099976,-0.000418,0.021484,0.594309
13,1403715887.234057903,1779008875.656325,2.9290,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001197,0.000440,0.001812,0.002216,0.000106,-0.000547,0.000269,9.815126,14.331003,1.000000,0.398949,0.179392,0.021159,0.000664,119,1207,0.321461,0.375597,0.345231,-0.800000,123.099998,0.000633,0.001067,0.001584,0.000847,1.000000,0.000000,1205.400024,0.000267,0.022461,0.578711
14,1403715887.284058094,1779008875.707918,2.9569,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000641,-0.000137,-0.000971,0.001172,0.000084,0.000289,-0.000201,10.333333,14.887941,1.000000,0.400831,0.175738,0.022461,-0.001302,126,1205,0.398949,0.362622,0.359210,0.200000,123.400002,-0.001045,0.000664,0.002216,0.000936,1.000000,0.000000,1205.199951,-0.000584,0.021159,0.585084
15,1403715887.334058046,1779008875.758806,2.9978,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000679,0.000126,-0.000012,0.000691,-0.000013,-0.000468,0.000032,9.658537,15.125399,1.000000,0.336827,0.177848,0.021484,-0.000373,123,1207,0.400831,0.340699,0.364745,0.000000,122.900002,-0.000481,-0.001302,0.001172,0.000976,1.000000,0.000000,1205.500000,-0.000718,0.022461,0.587987
16,1403715887.384057999,1779008875.807446,3.0377,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000747,-0.000295,-0.000464,0.000927,-0.000042,0.000574,0.000033,11.031008,16.537457,1.000000,0.421102,0.177762,0.022786,0.000343,129,1203,0.336827,0.479057,0.374342,2.000000,123.900002,0.000236,-0.000373,0.000691,0.000998,1.000000,0.000000,1205.400024,-0.000309,0.021484,0.586318
17,1403715887.434057951,1779008875.856599,2.7731,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000867,0.000511,0.001135,0.001517,0.000169,-0.000493,0.000395,11.210938,14.735517,1.000000,0.467782,0.178246,0.023112,0.000667,128,1206,0.421102,0.321461,0.390493,0.000000,124.300003,0.000590,0.000343,0.000927,0.001118,1.000000,0.000000,1205.500000,0.000685,0.022786,0.582395
18,1403715887.484057903,1779008875.907385,2.9502,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000464,-0.000252,-0.000164,0.000553,-0.000124,0.000122,-0.000614,11.127119,15.707899,1.000000,0.454694,0.178295,0.021484,-0.000980,118,1205,0.467782,0.398949,0.398402,-0.200000,123.800003,-0.000964,0.000667,0.001517,0.001089,1.000000,0.000000,1205.500000,-0.000219,0.023112,0.573927
19,1403715887.534058094,1779008875.962564,2.9401,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000587,0.000377,0.000032,0.000699,0.000231,-0.000351,-0.000009,10.532258,13.210107,1.000000,0.451178,0.178137,0.022461,-0.000072,124,1205,0.454694,0.400831,0.407258,-0.400000,123.699997,0.000146,-0.000980,0.000553,0.001106,1.000000,0.000000,1205.599976,0.000480,0.021484,0.579718
20,1403715887.584058046,1779008876.007134,2.8321,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000122,-0.000026,-0.000020,0.000126,0.000046,0.000281,-0.000038,11.459017,15.742882,1.000000,0.442574,0.175070,0.022135,-0.000706,122,1206,0.451178,0.336827,0.417445,-0.200000,123.599998,-0.000572,-0.000072,0.000699,0.001017,1.000000,0.000000,1205.599976,-0.000556,0.022461,0.578423
21,1403715887.634057999,1779008876.058621,3.1954,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000559,-0.000396,-0.000396,0.000791,-0.000345,0.000248,0.000010,9.508064,14.432541,1.000000,0.288769,0.178277,0.022786,0.000803,124,1206,0.442574,0.421102,0.398417,-1.000000,124.099998,0.000665,-0.000706,0.000126,0.001028,1.000000,0.000000,1205.699951,0.000103,0.022135,0.594743
22,1403715887.684057951,1779008876.108893,2.8044,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000629,0.000371,0.000556,0.000918,0.000269,-0.000394,-0.000239,10.203252,15.985236,1.000000,0.367450,0.180637,0.021159,0.000236,123,1205,0.288769,0.467782,0.403016,-1.000000,123.599998,0.000127,0.000803,0.000791,0.000961,1.000000,0.000000,1205.500000,0.000478,0.022786,0.584967
23,1403715887.734057903,1779008876.161282,2.8567,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000599,-0.000535,-0.000536,0.000965,-0.000314,0.000215,0.000880,10.435484,15.196695,1.000000,0.394817,0.181018,0.022461,0.000472,124,1207,0.367450,0.454694,0.402602,1.200000,124.099998,0.000047,0.000236,0.000918,0.000836,1.000000,0.000000,1205.500000,0.000545,0.021159,0.583761
24,1403715887.784058094,1779008876.207660,2.6091,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000373,0.000325,0.000374,0.000620,0.000159,-0.000120,-0.000650,9.900826,15.206787,1.000000,0.421031,0.179970,0.022135,-0.000624,121,1204,0.394817,0.451178,0.404622,-0.600000,123.599998,-0.000345,0.000472,0.000965,0.000781,1.000000,0.000000,1205.400024,0.000367,0.022461,0.579012
25,1403715887.834058046,1779008876.255905,2.9641,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000490,-0.000342,-0.000696,0.000918,-0.000094,0.000202,0.000077,9.873015,13.074257,1.000000,0.405536,0.177976,0.022135,-0.000147,126,1205,0.421031,0.442574,0.411493,0.800000,123.900002,0.000297,-0.000624,0.000620,0.000803,1.000000,0.000000,1205.199951,0.000581,0.022135,0.584665
26,1403715887.884057999,1779008876.307140,3.1365,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000880,0.000717,0.000798,0.001388,0.000460,-0.000460,-0.000177,12.000000,15.938415,1.000000,0.468513,0.171974,0.020833,0.000909,121,1207,0.405536,0.288769,0.416234,-0.600000,123.099998,0.000470,-0.000147,0.000918,0.000849,1.000000,0.000000,1205.599976,-0.001261,0.022135,0.575664
27,1403715887.934057951,1779008876.362150,2.9878,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000484,-0.000631,-0.000156,0.000810,-0.000533,0.000411,0.000637,9.639344,11.907474,1.000000,0.316983,0.178253,0.022461,-0.000326,122,1207,0.468513,0.367450,0.401154,-0.200000,122.500000,-0.000578,0.000909,0.001388,0.000779,1.000000,0.000000,1205.699951,-0.000477,0.020833,0.589416
28,1403715887.984057903,1779008876.406967,2.7275,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000512,0.000357,0.000376,0.000728,0.000260,-0.000442,-0.000030,12.666667,18.195713,1.000000,0.549295,0.178883,0.022786,-0.000494,123,1204,0.316983,0.394817,0.410615,-0.200000,123.000000,-0.000082,-0.000326,0.000810,0.000796,1.000000,0.000000,1205.599976,-0.000427,0.022461,0.573553
29,1403715888.034058094,1779008876.456826,2.8089,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000994,-0.000410,-0.000583,0.001223,-0.000159,0.000532,-0.000111,11.219512,15.974846,1.000000,0.461268,0.179473,0.022786,0.000547,123,1208,0.549295,0.421031,0.411624,0.400000,122.900002,0.000494,-0.000494,0.000728,0.000849,1.000000,0.000000,1205.900024,-0.000099,0.022786,0.578238
30,1403715888.084058046,1779008876.506862,2.9707,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000212,0.000057,0.000196,0.000294,-0.000093,-0.000107,0.000083,12.015152,16.702833,1.000000,0.442296,0.178922,0.023763,-0.001331,132,1208,0.461268,0.405536,0.411596,1.200000,123.900002,-0.000929,0.000547,0.001223,0.000866,1.000000,0.000000,1206.099976,0.000189,0.022786,0.587719
31,1403715888.134057999,1779008876.558874,3.0168,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000106,-0.000246,-0.000161,0.000313,-0.000272,0.000177,0.000433,10.796748,14.826342,1.000000,0.477515,0.177786,0.021159,0.000396,123,1206,0.442296,0.468513,0.430470,0.400000,123.800003,0.000019,-0.001331,0.000294,0.000818,1.000000,0.000000,1206.099976,0.001162,0.023763,0.576986
32,1403715888.184057951,1779008876.606353,3.1578,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000465,-0.000025,-0.000827,0.000949,0.000173,0.000264,-0.000271,9.320000,15.168177,1.000000,0.317857,0.178967,0.021810,0.000511,125,1206,0.477515,0.316983,0.425511,0.600000,124.000000,0.000636,0.000396,0.000313,0.000821,1.000000,0.000000,1206.199951,0.000143,0.021159,0.591905
33,1403715888.234057903,1779008876.657057,3.2560,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000178,0.000127,0.000206,0.000301,0.000257,-0.000115,-0.000180,11.120000,16.712439,1.000000,0.477822,0.177317,0.023112,-0.000730,125,1204,0.317857,0.549295,0.433811,0.400000,124.099998,-0.000648,0.000511,0.000949,0.000754,1.000000,0.000000,1205.900024,-0.000313,0.021810,0.579100
34,1403715888.284058094,1779008876.711689,3.1322,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001348,0.000724,0.001119,0.001896,0.000035,-0.000806,-0.000548,12.853659,18.548847,1.000000,0.445195,0.177105,0.023438,0.002236,123,1205,0.477822,0.461268,0.436228,0.000000,124.300003,0.001595,-0.000730,0.000301,0.000882,1.000000,0.000000,1206.000000,-0.000474,0.023112,0.579372
35,1403715888.334058046,1779008876.756593,2.8811,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000422,-0.000385,-0.000203,0.000606,-0.000169,0.000447,0.000558,9.532258,13.387780,1.000000,0.360366,0.178303,0.022461,-0.001530,124,1203,0.445195,0.442296,0.431711,-1.600000,124.099998,-0.001290,0.002236,0.001896,0.000851,1.000000,0.000000,1205.800049,-0.000124,0.023438,0.586738
36,1403715888.384057999,1779008876.811338,2.9648,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000534,-0.000090,-0.000170,0.000568,0.000079,-0.000043,-0.000089,11.380165,14.743681,1.000000,0.440995,0.177038,0.021484,-0.000646,121,1205,0.360366,0.477515,0.428959,-0.400000,124.099998,-0.000038,-0.001530,0.000606,0.000769,1.000000,0.000000,1205.599976,-0.000150,0.022461,0.577518
37,1403715888.434057951,1779008876.857295,2.9433,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000425,0.000353,0.000443,0.000708,0.000106,-0.000180,-0.000087,8.943089,12.258265,1.000000,0.344664,0.174313,0.022461,0.000240,123,1206,0.440995,0.317857,0.431727,-0.400000,124.199997,0.000140,-0.000646,0.000568,0.000759,1.000000,0.000000,1205.500000,-0.000931,0.021484,0.587354
38,1403715888.484057903,1779008876.905736,2.8761,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000096,-0.000068,0.000060,0.000132,-0.000091,-0.000021,-0.000063,9.529915,14.670498,1.000000,0.327983,0.176429,0.022135,-0.000690,117,1208,0.344664,0.477822,0.409596,-1.600000,123.599998,-0.000576,0.000240,0.000708,0.000699,1.000000,0.000000,1205.900024,-0.000178,0.022461,0.583635
39,1403715888.534058094,1779008876.958340,3.4952,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000664,-0.000342,-0.000600,0.000958,-0.000119,0.000516,0.000097,13.089431,15.613213,1.000000,0.431034,0.177259,0.023112,0.001251,123,1205,0.327983,0.445195,0.406573,0.000000,123.599998,0.000826,-0.000690,0.000132,0.000673,1.000000,0.000000,1205.599976,0.000031,0.022135,0.580272
40,1403715888.584058046,1779008877.012646,3.3031,2,OK,1,0,0,0,hurwitz,unknown_build,60.050,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000414,0.000019,0.000011,0.000414,0.000070,-0.000250,0.000208,10.918699,16.829412,1.000000,0.335015,0.173744,0.022461,-0.000748,123,1206,0.431034,0.360366,0.395845,-0.200000,122.699997,-0.000544,0.001251,0.000958,0.000685,1.000000,0.000000,1205.400024,-0.000912,0.023112,0.588341
41,1403715888.634057999,1779008877.062699,3.2578,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000258,0.000055,0.000610,0.000665,-0.000246,-0.000138,0.000177,10.438017,14.749641,1.000000,0.459155,0.178381,0.022461,0.000250,121,1203,0.335015,0.440995,0.394009,0.000000,122.500000,0.000251,-0.000748,0.000414,0.000720,1.000000,0.000000,1205.099976,0.000269,0.022461,0.576513
42,1403715888.684057951,1779008877.112103,4.0371,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000180,0.000062,-0.000074,0.000204,0.000150,-0.000049,-0.000305,11.204918,14.494737,1.000000,0.531913,0.179515,0.022786,-0.000450,122,1205,0.459155,0.344664,0.415414,-0.200000,122.199997,-0.000461,0.000250,0.000665,0.000645,1.000000,0.000000,1205.000000,0.001040,0.022461,0.573472
43,1403715888.734057903,1779008877.158086,2.9421,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000958,-0.000413,-0.001760,0.002046,0.000059,0.000721,-0.000953,10.655462,15.324743,1.000000,0.428484,0.173954,0.021484,0.002695,119,1204,0.531913,0.327983,0.410480,0.400000,121.599998,0.001842,-0.000450,0.000204,0.000820,1.000000,0.000000,1205.000000,-0.000495,0.022786,0.576572
44,1403715888.784058094,1779008877.207388,2.9408,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000371,0.000145,0.000968,0.001046,-0.000083,-0.000322,0.000942,12.747899,17.132320,1.000000,0.529519,0.177520,0.021484,-0.001196,119,1206,0.428484,0.431034,0.418913,-0.800000,121.199997,-0.000999,0.002695,0.002046,0.000735,1.000000,0.000000,1205.099976,0.000052,0.021484,0.570667
45,1403715888.834058046,1779008877.255441,3.1261,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000133,0.000043,-0.000096,0.000169,0.000155,-0.000095,-0.000262,11.895162,15.376363,1.000000,0.537637,0.178686,0.022135,-0.001558,124,1205,0.529519,0.335015,0.436640,0.200000,121.199997,-0.000877,-0.001196,0.001046,0.000691,1.000000,0.000000,1205.300049,0.000988,0.021484,0.574887
46,1403715888.884057999,1779008877.306129,3.0062,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000150,0.000260,0.000300,0.000051,0.000002,-0.000054,12.111111,14.623434,1.000000,0.385391,0.180165,0.022461,-0.000113,126,1205,0.537637,0.459155,0.431080,1.000000,121.699997,0.000131,-0.001558,0.000169,0.000664,1.000000,0.000000,1205.300049,0.000357,0.022135,0.586332
47,1403715888.934057951,1779008877.356642,2.8507,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000271,0.000070,0.000433,0.000516,0.000038,-0.000076,0.000313,12.077519,16.164661,1.000000,0.424677,0.181501,0.023763,0.000465,129,1207,0.385391,0.531913,0.439081,1.400000,122.300003,0.000215,-0.000113,0.000300,0.000645,1.000000,0.000000,1205.400024,0.000397,0.022461,0.586228
48,1403715888.984057903,1779008877.407809,3.1909,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000307,-0.000198,-0.000270,0.000454,-0.000090,0.000089,-0.000023,12.312000,16.408493,1.000000,0.438975,0.179287,0.022135,-0.000257,125,1201,0.424677,0.428484,0.450180,1.200000,123.099998,-0.000062,0.000465,0.000516,0.000677,1.000000,0.000000,1204.699951,0.001067,0.023763,0.581364
49,1403715889.034058094,1779008877.456704,2.8160,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000507,0.000346,0.000281,0.000675,0.000032,-0.000288,-0.000107,10.116667,15.057215,1.000000,0.452033,0.175523,0.021810,0.000401,120,1202,0.438975,0.529519,0.452280,0.200000,122.800003,0.000221,-0.000257,0.000454,0.000649,1.000000,0.000000,1204.400024,-0.000400,0.022135,0.575952
50,1403715889.084058046,1779008877.511572,3.5071,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000348,-0.000039,0.000291,0.000456,0.000019,-0.000074,0.000427,9.944000,14.419045,1.000000,0.372119,0.178688,0.022786,-0.000096,125,1202,0.452033,0.537637,0.455990,0.200000,123.000000,-0.000220,0.000401,0.000675,0.000653,1.000000,0.000000,1204.000000,0.000000,0.021810,0.586627
51,1403715889.134057999,1779008877.560419,2.7970,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000050,0.000156,-0.000209,0.000266,0.000168,-0.000118,-0.000492,9.865079,13.451473,1.000000,0.290814,0.179780,0.022786,-0.000090,126,1207,0.372119,0.385391,0.439156,0.000000,123.500000,-0.000190,-0.000096,0.000456,0.000613,1.000000,0.000000,1204.400024,-0.000077,0.022786,0.596274
52,1403715889.184057951,1779008877.615187,2.7461,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,-0.000047,-0.000215,0.000225,-0.000104,0.000016,-0.000116,9.097561,14.076107,1.000000,0.272645,0.174707,0.021159,-0.000417,123,1207,0.290814,0.424677,0.413230,-1.200000,123.599998,-0.000041,-0.000090,0.000266,0.000615,1.000000,0.000000,1204.599976,-0.001359,0.022786,0.595798
