frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
10,1413393212.755760431,1779009054.617996,17.0805,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000131,0.000485,-0.000297,0.000583,0.000207,-0.000021,0.000148,14.647758,14.805374,1.000000,0.573572,0.226526,0.077474,-0.000782,758,1201,0.687401,0.599513,0.532115,2.200000,759.099976,-0.000754,-0.000875,0.001337,0.001137,1.000000,0.000000,1200.800049,0.000044,0.078451,0.651079
11,1413393212.805760384,1779009054.667824,15.6669,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000719,-0.000531,0.000795,0.001196,-0.000284,0.000314,-0.000276,16.178905,15.090296,1.000000,0.675116,0.225457,0.075846,0.000863,749,1202,0.573572,0.723825,0.568212,0.000000,757.400024,0.000613,-0.000782,0.000583,0.001150,1.000000,0.000000,1200.900024,-0.000483,0.077474,0.647066
12,1413393212.855760574,1779009054.717919,17.2991,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000486,0.000333,-0.000428,0.000728,0.000179,-0.000161,0.000186,15.349381,14.900460,1.000000,0.638219,0.226921,0.075846,-0.000668,727,1201,0.675116,0.639768,0.581039,-5.200000,754.500000,-0.000468,0.000863,0.001196,0.001115,1.000000,0.000000,1200.800049,-0.000118,0.075846,0.648302
13,1413393212.905760527,1779009054.766372,15.7499,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000084,0.000050,-0.000167,0.000193,0.000109,-0.000105,-0.000053,12.331572,13.600913,1.000000,0.427901,0.228118,0.076497,-0.000680,757,1200,0.638219,0.413366,0.581700,-3.200000,754.000000,-0.000535,-0.000668,0.000728,0.001110,1.000000,0.000000,1200.800049,0.000079,0.075846,0.658866
14,1413393212.955760479,1779009054.812534,15.2395,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,-0.000343,0.000063,0.000350,-0.000179,0.000130,-0.000265,14.143232,14.160222,1.000000,0.597912,0.227534,0.076172,0.000341,761,1200,0.427901,0.687401,0.597659,1.400000,752.799988,0.000156,-0.000680,0.000193,0.001064,1.000000,0.000000,1200.800049,-0.000034,0.076497,0.649861
15,1413393213.005760431,1779009054.861634,17.0315,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000686,0.000395,0.000709,0.001063,0.000076,0.000178,0.000426,14.685333,14.663230,1.000000,0.629204,0.227069,0.077474,0.000836,750,1201,0.597912,0.573572,0.600628,-1.600000,753.099976,0.000713,0.000341,0.000350,0.001069,1.000000,0.000000,1200.800049,0.000109,0.076172,0.648900
16,1413393213.055760384,1779009054.911268,18.0301,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000723,-0.000412,-0.000755,0.001124,-0.000181,-0.000298,-0.000243,13.939712,14.940559,1.000000,0.546132,0.226881,0.075846,0.000018,763,1201,0.629204,0.675116,0.582859,2.800000,754.500000,0.000061,0.000836,0.001063,0.001065,1.000000,0.000000,1200.800049,0.000285,0.077474,0.652019
17,1413393213.105760574,1779009054.960870,17.1984,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000117,0.000205,0.000265,0.000355,0.000074,0.000148,-0.000091,15.905277,15.152156,1.000000,0.704809,0.227295,0.076823,-0.001005,739,1202,0.546132,0.638219,0.589363,2.400000,753.099976,-0.000769,0.000018,0.001124,0.000888,1.000000,0.000000,1200.900024,0.000075,0.075846,0.646321
18,1413393213.155760527,1779009055.008731,16.4848,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000898,-0.000218,0.000833,0.001244,0.000046,0.000224,-0.000014,15.338843,15.001310,1.000000,0.690338,0.227823,0.076497,0.000930,726,1201,0.704809,0.427901,0.617060,-6.200000,748.400024,0.000889,-0.001005,0.000355,0.000817,1.000000,0.000000,1201.000000,-0.000059,0.076823,0.646701
19,1413393213.205760479,1779009055.056214,15.9252,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001573,-0.000132,-0.001143,0.001949,-0.000023,-0.000564,0.000094,13.944520,14.763202,1.000000,0.557182,0.226394,0.076172,0.001048,739,1201,0.690338,0.597912,0.604039,-4.400000,746.900024,0.000705,0.000930,0.001244,0.000879,1.000000,0.000000,1201.000000,-0.000228,0.076497,0.651572
20,1413393213.255760431,1779009055.106574,18.4514,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000333,0.000131,0.000026,0.000359,-0.000028,0.000102,0.000171,13.013298,14.393582,1.000000,0.486034,0.226051,0.075521,-0.001961,752,1203,0.557182,0.629204,0.595285,0.400000,746.299988,-0.001590,0.001048,0.001949,0.000856,1.000000,0.000000,1201.199951,-0.000204,0.076172,0.655038
21,1413393213.305760384,1779009055.166555,17.8339,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000026,0.000502,0.000130,0.000519,0.000135,0.000090,0.000036,14.430481,14.804317,1.000000,0.621776,0.225234,0.074219,0.000125,748,1200,0.486034,0.546132,0.589951,-3.000000,746.200012,0.000160,-0.001961,0.000359,0.000788,1.000000,0.000000,1201.000000,-0.000329,0.075521,0.648618
22,1413393213.355760574,1779009055.215259,15.3840,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000344,-0.000781,0.000205,0.000877,-0.000275,0.000216,-0.000342,15.887096,15.390454,1.000000,0.700068,0.228310,0.077148,0.000681,744,1200,0.621776,0.704809,0.596136,1.000000,747.900024,0.000358,0.000125,0.000519,0.000803,1.000000,0.000000,1200.900024,0.000203,0.074219,0.646517
23,1413393213.405760527,1779009055.263809,15.9463,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000051,0.000717,0.000069,0.000722,0.000293,-0.000160,0.000328,13.066667,14.932053,1.000000,0.528831,0.226613,0.075195,-0.000176,750,1202,0.700068,0.690338,0.606229,4.800000,747.200012,-0.000155,0.000681,0.000877,0.000856,1.000000,0.000000,1201.099976,-0.000242,0.077148,0.652732
24,1413393213.455760479,1779009055.313255,16.7132,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001043,0.000004,-0.000628,0.001218,0.000061,-0.000287,-0.000104,15.110662,16.407391,1.000000,0.638837,0.226506,0.074870,0.000339,741,1201,0.528831,0.557182,0.610321,0.400000,745.200012,0.000495,-0.000176,0.000722,0.000943,1.000000,0.000000,1201.199951,0.000022,0.075195,0.648114
25,1413393213.505760431,1779009055.362227,16.4465,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000888,-0.000525,0.000772,0.001288,-0.000256,0.000367,0.000045,15.350335,14.935729,1.000000,0.663563,0.226224,0.074219,0.000209,745,1201,0.638837,0.486034,0.613757,-1.400000,744.700012,0.000070,0.000339,0.001218,0.000965,1.000000,0.000000,1201.199951,0.000035,0.074870,0.647163
26,1413393213.555760384,1779009055.409280,15.6423,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000178,0.000538,0.000180,0.000594,0.000205,0.000031,0.000009,15.010724,15.597295,1.000000,0.684044,0.226414,0.077148,-0.000936,746,1201,0.663563,0.621776,0.627548,-0.400000,743.000000,-0.000693,0.000209,0.001288,0.000912,1.000000,0.000000,1201.199951,0.000236,0.074219,0.647006
27,1413393213.605760574,1779009055.457182,15.4950,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000389,-0.000470,-0.000824,0.001025,-0.000155,-0.000196,-0.000158,13.918919,14.255651,1.000000,0.612526,0.226680,0.073893,0.000518,740,1202,0.684044,0.700068,0.618320,-0.800000,743.099976,0.000430,-0.000936,0.000594,0.000979,1.000000,0.000000,1201.199951,-0.000326,0.077148,0.648908
28,1413393213.655760527,1779009055.509702,19.6027,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000381,-0.000365,-0.000488,0.000719,-0.000130,-0.000146,-0.000038,13.233818,14.618073,1.000000,0.543142,0.225467,0.075521,-0.000402,757,1200,0.612526,0.528831,0.603600,1.400000,746.200012,-0.000306,0.000518,0.001025,0.000927,1.000000,0.000000,1201.099976,-0.000229,0.073893,0.652103
29,1413393213.705760479,1779009055.563668,17.1830,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000640,0.000559,0.000976,0.001294,0.000112,0.000296,0.000025,13.958886,15.381856,1.000000,0.594159,0.227684,0.076497,0.000694,754,1201,0.543142,0.638837,0.607298,2.600000,747.700012,0.000575,-0.000402,0.000719,0.000861,1.000000,0.000000,1201.099976,0.000236,0.075521,0.650065
30,1413393213.755760431,1779009055.614595,17.9366,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000364,-0.000086,-0.000140,0.000399,-0.000036,-0.000061,0.000123,15.835801,15.770819,1.000000,0.693026,0.227194,0.076823,-0.001070,743,1200,0.594159,0.663563,0.627997,-0.400000,746.799988,-0.000895,0.000694,0.001294,0.000865,1.000000,0.000000,1200.800049,0.000194,0.076497,0.646674
31,1413393213.805760384,1779009055.661791,15.8890,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000093,0.000032,-0.000279,0.000296,0.000130,-0.000101,-0.000117,14.544967,15.598868,1.000000,0.610665,0.227680,0.076172,-0.000044,745,1200,0.693026,0.684044,0.626886,-0.200000,746.500000,-0.000103,-0.001070,0.000399,0.000843,1.000000,0.000000,1200.800049,0.000253,0.076823,0.649366
32,1413393213.855760574,1779009055.713983,18.8445,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000269,-0.000311,-0.000269,0.000492,-0.000189,-0.000118,0.000019,13.489446,14.386280,1.000000,0.518303,0.227615,0.076497,0.000217,758,1201,0.610665,0.612526,0.608710,3.600000,747.900024,0.000195,-0.000044,0.000296,0.000805,1.000000,0.000000,1200.900024,0.000187,0.076172,0.653477
33,1413393213.905760527,1779009055.762254,15.8361,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000397,0.000447,0.000086,0.000604,0.000270,0.000112,-0.000145,14.395411,15.728344,1.000000,0.527592,0.225765,0.075521,0.000216,741,1201,0.518303,0.543142,0.608586,-3.200000,747.000000,0.000112,0.000217,0.000492,0.000793,1.000000,0.000000,1200.800049,0.000060,0.076497,0.652848
34,1413393213.955760479,1779009055.813417,18.7634,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000110,-0.000224,0.000093,0.000266,0.000052,0.000147,0.000247,15.128686,15.127685,1.000000,0.683642,0.227040,0.076172,-0.000372,746,1201,0.527592,0.594159,0.613066,-1.600000,747.500000,-0.000337,0.000216,0.000604,0.000698,1.000000,0.000000,1200.800049,-0.000129,0.075521,0.646853
35,1413393214.005760431,1779009055.861738,15.7991,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000597,-0.000230,0.000167,0.000661,0.000033,0.000288,-0.000311,16.712202,14.600722,1.000000,0.807579,0.226182,0.076823,0.000528,754,1201,0.683642,0.693026,0.627468,2.200000,748.400024,0.000394,-0.000372,0.000266,0.000635,1.000000,0.000000,1200.800049,-0.000202,0.076172,0.643638
36,1413393214.055760384,1779009055.916078,15.4575,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000710,0.000276,-0.000322,0.000827,-0.000089,-0.000749,0.000485,12.010376,15.145555,1.000000,0.388415,0.227773,0.078125,0.000637,771,1201,0.807579,0.610665,0.597905,5.200000,750.900024,0.000166,0.000528,0.000661,0.000658,1.000000,0.000000,1200.800049,0.000019,0.076823,0.662144
37,1413393214.105760574,1779009055.965368,16.7018,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001317,-0.000252,0.001029,0.001691,0.000461,0.000568,-0.000657,16.518024,13.598026,1.000000,0.820758,0.227725,0.078125,0.000950,749,1201,0.388415,0.518303,0.618728,-1.800000,751.799988,0.000864,0.000637,0.000827,0.000725,1.000000,0.000000,1200.699951,0.000022,0.078125,0.643559
38,1413393214.155760527,1779009056.016838,17.4522,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000964,0.001050,-0.000541,0.001524,-0.000002,-0.000369,0.000635,12.181103,13.498562,1.000000,0.496587,0.227866,0.074544,-0.000415,762,1201,0.820758,0.527592,0.614073,4.200000,752.299988,-0.000166,0.000950,0.001691,0.000805,1.000000,0.000000,1200.800049,0.000420,0.078125,0.654286
39,1413393214.205760479,1779009056.065313,16.9934,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000189,-0.000687,0.000369,0.000803,-0.000094,0.000252,-0.000428,16.579515,15.519608,1.000000,0.765411,0.225744,0.078776,-0.000951,742,1202,0.496587,0.683642,0.631198,-0.800000,751.099976,-0.000722,-0.000415,0.001524,0.000756,1.000000,0.000000,1200.900024,-0.000259,0.074544,0.644992
40,1413393214.255760431,1779009056.116262,18.0696,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000741,0.000156,-0.000849,0.001138,-0.000174,-0.000380,0.000436,12.599201,14.797815,1.000000,0.497331,0.227669,0.077474,0.000433,751,1202,0.765411,0.807579,0.611628,-0.600000,751.900024,0.000335,-0.000951,0.000803,0.000830,1.000000,0.000000,1201.099976,0.000298,0.078776,0.654744
41,1413393214.305760384,1779009056.173485,17.7550,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000230,-0.000393,0.000164,0.000484,-0.000145,0.000103,-0.000442,13.245989,13.613498,1.000000,0.543320,0.226377,0.077474,-0.000781,748,1200,0.497331,0.388415,0.604894,-4.600000,752.200012,-0.000654,0.000433,0.001138,0.000849,1.000000,0.000000,1201.099976,-0.000279,0.077474,0.652427
42,1413393214.355760574,1779009056.221100,16.0248,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000686,0.000351,0.000395,0.000866,0.000026,0.000369,0.000088,14.650856,14.609930,1.000000,0.614708,0.228419,0.079102,0.000286,759,1201,0.543320,0.820758,0.614534,2.000000,752.299988,0.000382,-0.000781,0.000484,0.000886,1.000000,0.000000,1201.099976,0.000139,0.077474,0.649711
43,1413393214.405760527,1779009056.270290,16.7914,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,-0.000083,-0.000214,0.000539,0.000058,-0.000231,0.000135,14.150198,15.151783,1.000000,0.562920,0.228128,0.078451,-0.000434,759,1200,0.614708,0.496587,0.618067,-0.600000,754.099976,-0.000327,0.000286,0.000866,0.000880,1.000000,0.000000,1201.000000,0.000052,0.079102,0.651705
44,1413393214.455760479,1779009056.320580,17.0490,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000063,-0.000269,0.000307,0.000413,-0.000246,0.000184,-0.000209,15.732070,15.199298,1.000000,0.691816,0.226953,0.075521,-0.000029,739,1202,0.562920,0.765411,0.618885,-0.600000,753.400024,-0.000127,-0.000434,0.000539,0.000894,1.000000,0.000000,1201.099976,0.000242,0.078451,0.646490
45,1413393214.505760431,1779009056.370464,16.5764,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000246,0.000076,-0.000369,0.000450,0.000063,-0.000064,0.000186,13.621622,14.342531,1.000000,0.510831,0.228522,0.075521,-0.000127,740,1202,0.691816,0.497331,0.589210,-2.200000,752.000000,0.000038,-0.000029,0.000413,0.000873,1.000000,0.000000,1201.199951,0.000171,0.075521,0.653694
46,1413393214.555760384,1779009056.419512,16.3734,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000324,-0.000248,0.000089,0.000418,-0.000161,0.000028,-0.000292,15.380567,15.170680,1.000000,0.702335,0.225836,0.075195,0.000095,741,1200,0.510831,0.543320,0.620602,-1.400000,749.000000,-0.000033,-0.000127,0.000450,0.000833,1.000000,0.000000,1201.099976,-0.000108,0.075521,0.646118
47,1413393214.605760574,1779009056.467145,15.1632,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000466,0.000325,0.000591,0.000820,0.000178,0.000059,0.000362,14.359042,15.180185,1.000000,0.599957,0.229442,0.077474,0.000475,752,1202,0.702335,0.614708,0.598522,-1.400000,749.299988,0.000402,0.000095,0.000418,0.000745,1.000000,0.000000,1201.199951,0.000205,0.075195,0.650002
48,1413393214.655760527,1779009056.516292,17.0377,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000054,0.000356,-0.000119,0.000379,0.000125,-0.000034,0.000013,14.542282,15.277527,1.000000,0.616861,0.225773,0.074870,-0.000718,745,1200,0.599957,0.562920,0.610549,-2.800000,747.599976,-0.000441,0.000475,0.000820,0.000631,1.000000,0.000000,1201.099976,-0.000471,0.077474,0.648911
49,1413393214.705760479,1779009056.567552,18.7025,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000570,-0.000609,-0.000210,0.000860,-0.000314,0.000001,-0.000156,15.583445,15.189857,1.000000,0.692072,0.227821,0.076823,0.000701,749,1200,0.616861,0.691816,0.603215,2.000000,748.299988,0.000481,-0.000718,0.000379,0.000637,1.000000,0.000000,1200.900024,0.000173,0.074870,0.646703
50,1413393214.755760431,1779009056.616921,17.1993,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000515,0.000240,-0.000029,0.000569,0.000096,0.000032,0.000012,14.025469,14.652019,1.000000,0.599023,0.227902,0.074219,-0.000539,746,1201,0.692072,0.510831,0.613384,1.200000,747.799988,-0.000291,0.000701,0.000860,0.000580,1.000000,0.000000,1200.800049,-0.000124,0.076823,0.649485
51,1413393214.805760384,1779009056.666345,16.6263,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000560,0.000318,0.000076,0.000648,0.000135,0.000188,-0.000012,14.862849,15.248103,1.000000,0.601121,0.228087,0.078125,0.000208,751,1201,0.599023,0.702335,0.619164,2.000000,748.099976,0.000079,-0.000539,0.000569,0.000596,1.000000,0.000000,1200.900024,0.000450,0.074219,0.650067
52,1413393214.855760574,1779009056.715161,16.3742,2,OK,1,0,0,0,hurwitz,unknown_build,65.550,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000154,-0.000088,0.000267,0.000321,-0.000015,-0.000028,-0.000004,15.244709,15.564315,1.000000,0.615624,0.228463,0.078776,-0.000528,756,1201,0.601121,0.599957,0.619256,0.800000,747.799988,-0.000327,0.000208,0.000648,0.000542,1.000000,0.000000,1200.900024,-0.000196,0.078125,0.649621
