frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
10,1403637132.638319016,1779007668.475210,5.7532,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000420,0.000194,0.001413,0.001487,0.000076,-0.000056,-0.000297,11.962790,14.637913,1.000000,0.388847,0.207216,0.031576,-0.000648,215,1202,0.477054,0.703239,0.504757,2.400000,213.899994,0.000860,0.001531,0.000627,0.000715,1.000000,0.000000,1206.199951,0.000793,0.030924,0.654195
11,1403637132.688318968,1779007668.525992,6.4763,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000248,0.000003,-0.001638,0.001656,-0.000268,0.000593,-0.001637,13.842105,15.104704,1.000000,0.591628,0.207349,0.031250,0.001619,209,1202,0.388847,0.667824,0.526590,0.400000,213.000000,0.000169,-0.000648,0.001487,0.000730,1.000000,0.000000,1205.699951,0.000380,0.031576,0.642475
12,1403637132.738318920,1779007668.578224,5.4371,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000138,0.000077,0.000453,0.000480,0.000059,0.000143,-0.000265,14.822430,13.307864,1.000000,0.656164,0.205666,0.031901,-0.002630,214,1205,0.591628,0.477206,0.547902,0.000000,212.699997,-0.001176,0.001619,0.001656,0.000770,1.000000,0.000000,1205.400024,-0.000024,0.031250,0.640215
13,1403637132.788319111,1779007668.629933,5.2256,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000123,-0.000003,0.000168,0.000209,-0.000145,-0.000271,0.000070,14.072816,13.546379,1.000000,0.570946,0.202597,0.029948,-0.000264,206,1204,0.656164,0.623665,0.548972,-2.600000,212.000000,-0.000271,-0.002630,0.000480,0.000760,1.000000,0.000000,1205.199951,-0.000477,0.031901,0.643112
14,1403637132.838319063,1779007668.679951,5.4437,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000073,0.000015,-0.000598,0.000603,-0.000123,0.000112,0.000110,15.239235,13.545959,1.000000,0.623896,0.204075,0.030599,0.000279,209,1209,0.570946,0.477054,0.578047,-0.400000,210.699997,0.000394,-0.000264,0.000209,0.000722,1.000000,0.000000,1205.500000,-0.000639,0.029948,0.641125
15,1403637132.888319016,1779007668.726413,5.4724,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000175,0.000148,-0.000092,0.000247,-0.000518,-0.000022,-0.001376,18.678049,15.470627,1.000000,0.885765,0.206902,0.029948,0.000915,205,1206,0.623896,0.388847,0.596299,-2.000000,210.899994,-0.000356,0.000279,0.000603,0.000690,1.000000,0.000000,1205.500000,-0.000063,0.030599,0.634009
16,1403637132.938318968,1779007668.774762,5.4849,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000232,0.000076,0.000351,0.000428,-0.000294,-0.000632,0.000879,22.699482,15.063349,1.000000,1.037593,0.210839,0.028971,-0.000167,193,1210,0.885765,0.591628,0.633276,-3.200000,209.500000,0.000181,0.000915,0.000247,0.000645,1.000000,0.000000,1205.900024,0.000698,0.029948,0.624981
17,1403637132.988318920,1779007668.818409,4.0802,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000516,0.000141,-0.000325,0.000626,0.000656,0.000021,-0.002521,23.283504,14.361570,1.000000,1.149772,0.208228,0.028971,0.001682,194,1206,1.037593,0.656164,0.700533,-4.000000,207.500000,0.000198,-0.000167,0.000428,0.000696,1.000000,0.000000,1206.000000,0.000512,0.028971,0.624393
18,1403637133.038319111,1779007668.865447,4.9394,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000090,0.000149,-0.000011,0.000175,0.000788,-0.000226,-0.000512,23.122341,15.030144,1.000000,1.163640,0.207871,0.028971,-0.002090,188,1206,1.149772,0.570946,0.754530,-3.600000,204.399994,-0.000451,0.001682,0.000626,0.000654,1.000000,0.000000,1205.699951,0.001055,0.028971,0.618827
19,1403637133.088319063,1779007668.915323,5.1370,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000105,0.000415,0.000473,-0.001255,0.000017,0.001091,24.271795,15.463206,1.000000,1.121018,0.208480,0.028646,0.000994,195,1204,1.163640,0.623896,0.818927,-2.800000,202.800003,0.000298,-0.002090,0.000175,0.000638,1.000000,0.000000,1205.400024,0.000881,0.028971,0.625592
20,1403637133.138319016,1779007668.965705,5.0403,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000812,0.000395,-0.002508,0.002665,-0.002848,0.003638,-0.003284,25.710526,16.991493,1.000000,1.096129,0.206607,0.029297,0.006198,190,1206,1.121018,0.885765,0.889655,-3.000000,200.300003,0.002192,0.000994,0.000473,0.000756,1.000000,0.000000,1205.800049,-0.000059,0.028646,0.621524
21,1403637133.188318968,1779007669.021690,4.8854,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000874,0.000722,0.005870,0.005979,-0.000269,-0.001475,0.002343,24.534031,15.604324,1.000000,1.166192,0.206815,0.029622,0.000427,191,1204,1.096129,1.037593,0.947111,-0.400000,198.500000,0.003313,0.006198,0.002665,0.001188,1.000000,0.000000,1206.000000,-0.000805,0.029297,0.621608
22,1403637133.238318920,1779007669.071232,4.2209,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001394,0.000713,-0.000454,0.001631,-0.000037,-0.004517,0.006056,24.737705,15.466766,1.000000,1.122280,0.207279,0.025716,0.000425,183,1206,1.166192,1.149772,0.993723,-2.200000,195.399994,-0.004348,0.000427,0.005979,0.001303,1.000000,0.000000,1206.099976,-0.000190,0.029622,0.614278
23,1403637133.288319111,1779007669.118316,4.5802,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000586,0.001650,0.000069,0.001753,0.001421,-0.003448,0.005047,26.651934,15.977035,1.000000,1.114959,0.202307,0.026042,-0.001157,181,1209,1.122280,1.163640,1.048124,-1.400000,192.899994,0.000122,0.000425,0.001631,0.001458,1.000000,0.000000,1206.599976,-0.001113,0.025716,0.612627
24,1403637133.338319063,1779007669.174828,5.6436,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000516,0.003012,0.001294,0.003318,0.002211,-0.002782,0.001664,27.779661,15.734804,1.000000,1.139899,0.200364,0.024414,-0.000786,177,1206,1.114959,1.121018,1.099725,-3.600000,189.699997,0.001566,-0.001157,0.001753,0.001729,1.000000,0.000000,1206.300049,-0.001623,0.026042,0.608438
25,1403637133.388319016,1779007669.233747,5.1102,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000849,0.004726,0.003075,0.005702,0.003550,-0.007017,0.000352,28.514620,16.982401,1.000000,1.140910,0.208025,0.026367,0.006331,171,1203,1.139899,1.096129,1.125239,-3.800000,186.300003,0.002383,-0.000786,0.003318,0.002275,1.000000,0.000000,1206.000000,0.000284,0.024414,0.603358
26,1403637133.438318968,1779007669.283954,5.4048,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000774,0.004537,0.001713,0.004911,0.005858,-0.005192,-0.000960,29.610466,18.186520,1.000000,1.186635,0.204458,0.025716,-0.000777,172,1207,1.140910,1.166192,1.140143,-3.800000,184.199997,-0.000791,0.006331,0.005702,0.002723,1.000000,0.000000,1205.699951,-0.000471,0.026367,0.603608
27,1403637133.488318920,1779007669.336530,4.3697,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000094,0.003218,0.001204,0.003438,0.009073,0.000664,-0.001658,19.916000,22.358652,1.000000,0.774888,0.205963,0.035482,-0.000113,151,1203,1.186635,1.122280,1.102655,-6.400000,179.899994,-0.001473,-0.000777,0.004911,0.003004,1.000000,0.000000,1205.400024,-0.000263,0.025716,0.593294
28,1403637133.538319111,1779007669.398127,6.1079,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001163,0.002397,0.000479,0.002707,0.010142,-0.003956,-0.003128,30.628273,19.626968,1.000000,1.129972,0.211579,0.029297,0.001349,191,1205,0.774888,1.114959,1.099288,2.000000,180.199997,-0.000731,-0.000113,0.003438,0.003258,1.000000,0.000000,1205.300049,0.001854,0.035482,0.621991
29,1403637133.588319063,1779007669.452539,4.7787,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000997,0.002199,0.000986,0.002609,0.009319,-0.004258,-0.003528,21.741035,20.933029,1.000000,0.834846,0.214751,0.036133,-0.000589,168,1208,1.129972,1.139899,1.070671,-1.800000,177.500000,-0.000098,0.001349,0.002707,0.003471,1.000000,0.000000,1205.699951,0.002877,0.029297,0.607310
30,1403637133.638319016,1779007669.510712,6.1780,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002130,0.003327,0.001412,0.004195,0.006242,-0.004971,-0.001046,33.101009,18.736341,1.000000,1.081861,0.211837,0.031250,-0.001280,198,1203,0.834846,1.140910,1.069244,5.400000,178.300003,0.001507,-0.000589,0.002609,0.003624,1.000000,0.000000,1205.400024,0.000762,0.036133,0.629247
31,1403637133.688318968,1779007669.558879,5.9592,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002291,0.004871,0.002341,0.005870,0.003693,-0.005373,0.002173,34.427711,19.814602,1.000000,1.153911,0.212395,0.025391,0.000577,166,1205,1.081861,1.186635,1.068016,-1.200000,175.800003,0.001754,-0.001280,0.004195,0.003613,1.000000,0.000000,1205.500000,0.001587,0.031250,0.598534
32,1403637133.738318920,1779007669.619419,4.6782,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002173,0.007953,0.004468,0.009377,0.000559,-0.004329,0.000668,34.373562,19.148350,1.000000,1.135953,0.205851,0.027995,0.001051,174,1210,1.153911,0.774888,1.069383,4.600000,174.899994,0.003508,0.000577,0.005870,0.004388,1.000000,0.000000,1205.900024,-0.000022,0.025391,0.606395
33,1403637133.788319111,1779007669.673970,5.5747,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001327,0.010908,0.005319,0.012208,-0.000189,-0.005957,0.000098,38.173653,20.878599,1.000000,1.160299,0.217984,0.025391,0.004376,167,1205,1.135953,1.129972,1.073917,-4.800000,173.500000,0.002831,0.001051,0.009377,0.005433,1.000000,0.000000,1205.500000,0.001281,0.027995,0.599358
34,1403637133.838319063,1779007669.743419,7.3375,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001534,0.015713,0.005566,0.016740,0.002783,-0.010351,-0.000855,40.630058,21.226868,1.000000,1.278898,0.210604,0.027018,0.009323,173,1207,1.160299,0.834846,1.087817,1.000000,173.100006,0.004532,0.004376,0.012208,0.006776,1.000000,0.000000,1205.599976,-0.000829,0.025391,0.603751
35,1403637133.938318968,1779007669.800361,5.4147,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001303,0.045319,0.014892,0.047721,0.011052,-0.017095,-0.005835,16.432585,25.683886,1.000000,0.507907,0.211955,0.053711,0.041405,130,1205,1.278898,1.081861,1.024517,-13.600000,169.000000,0.030981,0.009323,0.016740,0.010977,1.000000,0.000000,1205.800049,0.000024,0.027018,0.587139
36,1403637133.988318920,1779007669.895736,25.9649,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000511,0.028399,0.008098,0.029536,0.002768,-0.007854,-0.000346,39.764046,21.338728,1.000000,1.168130,0.201436,0.042969,-0.030574,267,1208,0.507907,1.153911,1.022667,20.200001,178.500000,-0.017763,0.041405,0.047721,0.013440,1.000000,0.000000,1205.900024,-0.002192,0.053711,0.631954
37,1403637134.088319063,1779007669.952057,6.0150,2,OK,1,0,0,0,hurwitz,unknown_build,61.150,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000587,0.060668,0.020487,0.064036,-0.002578,-0.015156,0.008579,45.371983,21.133392,1.000000,1.424814,0.197900,0.035807,0.043318,207,1209,1.168130,1.135953,1.087659,6.600000,184.100006,0.034078,-0.030574,0.029536,0.019500,1.000000,0.000000,1206.500000,-0.001590,0.042969,0.628243
38,1403637134.138319016,1779007670.003853,5.1641,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001348,0.026005,0.012231,0.028770,-0.002962,-0.011492,0.007011,47.774193,23.667330,1.000000,1.219496,0.196153,0.029948,-0.039088,186,1205,1.424814,1.160299,1.096612,3.800000,183.600006,-0.035266,0.043318,0.064036,0.022106,1.000000,0.000000,1206.500000,-0.004366,0.035807,0.616563
39,1403637134.188318968,1779007670.061635,6.0312,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000738,0.030747,0.009409,0.032163,-0.005188,-0.011952,0.008218,50.621952,23.766212,1.000000,1.334385,0.190449,0.028971,0.005014,164,1206,1.219496,1.278898,1.146565,-1.800000,183.199997,0.003393,-0.039088,0.028770,0.025061,1.000000,0.000000,1206.300049,-0.004031,0.029948,0.595457
40,1403637134.238318920,1779007670.115229,4.7481,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001668,0.036337,0.004199,0.036617,-0.011300,-0.011894,0.006869,50.435295,25.012207,1.000000,1.257518,0.194651,0.026042,0.006836,170,1210,1.334385,0.507907,1.164131,8.000000,180.399994,0.004454,0.005014,0.032163,0.028304,1.000000,0.000000,1207.000000,-0.003461,0.028971,0.601100
41,1403637134.288319111,1779007670.170315,4.8956,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001128,0.029407,0.003162,0.029598,-0.015756,-0.004492,0.002642,50.601227,23.524307,1.000000,1.505171,0.186496,0.026693,-0.008210,163,1208,1.257518,1.168130,1.199257,-20.799999,180.100006,-0.007019,0.006836,0.036617,0.030677,1.000000,0.000000,1207.300049,-0.002988,0.026042,0.592779
42,1403637134.338319063,1779007670.227236,8.0761,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000316,0.021317,0.010719,0.023863,-0.017551,-0.002071,0.000390,16.813808,27.859287,1.000000,0.460427,0.204475,0.066732,-0.004653,155,1209,1.505171,1.424814,1.131704,-10.400000,178.199997,-0.005736,-0.008210,0.029598,0.032125,1.000000,0.000000,1207.199951,0.001315,0.026693,0.614560
43,1403637134.388319016,1779007670.301311,14.1793,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000125,0.020050,0.005184,0.020710,-0.017502,-0.001824,-0.001402,38.079544,22.034695,1.000000,1.390229,0.209447,0.053060,-0.003177,352,1206,0.460427,1.219496,1.154697,33.200001,196.699997,-0.003153,-0.004653,0.023863,0.032975,1.000000,0.000000,1207.300049,0.002659,0.066732,0.631462
44,1403637134.488318920,1779007670.363410,10.0847,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001661,0.021896,0.000472,0.021964,-0.021309,-0.005348,-0.014399,39.983444,20.943703,1.000000,1.242273,0.204015,0.045247,0.006874,302,1208,1.390229,1.334385,1.151035,27.600000,209.600006,-0.002610,-0.003177,0.020710,0.033498,1.000000,0.000000,1207.400024,0.002713,0.053060,0.631522
45,1403637134.538319111,1779007670.428432,8.9251,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000489,-0.001508,-0.004037,0.004337,-0.000048,-0.001882,-0.007714,40.689285,21.783512,1.000000,1.327344,0.191368,0.045573,-0.032959,280,1207,1.242273,1.257518,1.232979,22.000000,224.600006,-0.013763,0.006874,0.021964,0.029159,1.000000,0.000000,1207.599976,-0.000657,0.045247,0.630744
46,1403637134.588319063,1779007670.494622,10.4483,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001360,-0.011893,-0.002702,0.012272,0.006490,-0.002853,-0.000950,40.346153,22.277435,1.000000,1.283965,0.208651,0.051432,0.007147,312,1209,1.327344,1.505171,1.244562,29.799999,229.100006,0.007935,-0.032959,0.004337,0.027433,1.000000,0.000000,1207.699951,0.004431,0.045573,0.632152
47,1403637134.688318968,1779007670.548089,7.1687,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006316,-0.042621,-0.021067,0.047962,0.026951,-0.002945,0.009174,37.537460,20.877522,1.000000,1.278091,0.186748,0.050130,0.057158,307,1209,1.283965,0.460427,1.229890,30.400000,239.100006,0.035690,0.007147,0.012272,0.025825,1.000000,0.000000,1207.699951,-0.003546,0.051432,0.631988
48,1403637134.738318920,1779007670.603003,7.6675,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001328,-0.033025,-0.006800,0.033744,0.019929,0.003573,0.001848,43.442951,23.054905,1.000000,1.404800,0.207538,0.051107,-0.022508,298,1204,1.278091,1.390229,1.248420,-10.800000,250.300003,-0.014218,0.057158,0.047962,0.026323,1.000000,0.000000,1207.599976,-0.000382,0.050130,0.631008
49,1403637134.788319111,1779007670.649998,7.1614,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001091,-0.034055,-0.009183,0.035288,0.025019,0.005519,0.002858,46.953022,22.565292,1.000000,1.551902,0.196895,0.047852,0.006993,298,1206,1.404800,1.242273,1.270172,-0.800000,263.700012,0.001545,-0.022508,0.033744,0.026635,1.000000,0.000000,1207.599976,-0.001424,0.051107,0.629346
50,1403637134.838319063,1779007670.694292,8.8681,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001350,-0.035943,-0.012657,0.038130,0.026625,0.005595,-0.003690,52.315788,22.766998,1.000000,1.752827,0.194857,0.042318,0.004518,266,1203,1.551902,1.327344,1.319703,-2.800000,273.299988,0.002842,0.006993,0.035288,0.026787,1.000000,0.000000,1206.900024,0.000698,0.047852,0.627179
51,1403637134.888319016,1779007670.735849,7.0644,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001921,-0.039177,-0.014439,0.041798,0.025922,0.006738,-0.004307,51.639484,21.863771,1.000000,1.681490,0.198728,0.036458,0.003340,233,1207,1.752827,1.283965,1.337335,-15.800000,280.299988,0.003668,0.004518,0.038130,0.028007,1.000000,0.000000,1206.800049,-0.001985,0.042318,0.626586
52,1403637134.938318968,1779007670.777565,5.6576,2,OK,1,0,0,0,hurwitz,unknown_build,61.700,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001163,-0.032379,-0.010092,0.033935,0.022071,0.002597,-0.007395,49.047619,21.393759,1.000000,1.536502,0.202728,0.038411,-0.011569,210,1202,1.681490,1.278091,1.444942,-19.400000,285.799988,-0.007863,0.003340,0.041798,0.029014,1.000000,0.000000,1206.099976,0.003196,0.036458,0.627848
