frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
10,1403638518.577829599,1779008181.604014,2.4262,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000051,-0.000081,-0.000357,0.000369,-0.000089,0.000020,-0.000077,9.634147,14.047113,1.000000,0.271833,0.229435,0.018555,0.000136,123,1206,0.303580,0.380868,0.298999,0.400000,122.599998,0.000157,-0.000015,0.000212,0.000306,1.000000,0.000000,1204.699951,0.001216,0.019206,0.595473
11,1403638518.627829552,1779008181.654891,2.6956,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,-0.000102,0.000400,0.000414,0.000147,-0.000017,-0.000033,10.760330,16.195105,1.000000,0.242450,0.229070,0.017578,0.000076,121,1202,0.271833,0.241691,0.285983,0.000000,122.800003,0.000044,0.000136,0.000369,0.000281,1.000000,0.000000,1204.400024,-0.000648,0.018555,0.598163
12,1403638518.677829504,1779008181.706986,2.5908,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000059,-0.000058,-0.000254,0.000267,-0.000113,-0.000024,-0.000025,8.237705,11.210399,1.000000,0.225224,0.228987,0.016927,-0.000179,122,1205,0.242450,0.220967,0.277335,-0.400000,122.599998,-0.000146,0.000076,0.000414,0.000298,1.000000,0.000000,1204.599976,0.000685,0.017578,0.602094
13,1403638518.727829456,1779008181.754876,2.5460,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000097,0.000102,0.000078,0.000161,0.000086,0.000009,0.000362,9.550000,12.327374,1.000000,0.322882,0.227759,0.017253,0.000147,120,1206,0.225224,0.247915,0.268096,0.800000,122.099998,-0.000107,-0.000179,0.000267,0.000302,1.000000,0.000000,1204.800049,-0.000019,0.016927,0.586065
14,1403638518.777829409,1779008181.804601,2.4945,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000014,0.000061,-0.000088,0.000108,-0.000094,0.000007,-0.000315,9.310925,15.441812,1.000000,0.224848,0.225521,0.017578,-0.000096,119,1206,0.322882,0.303580,0.268226,-1.800000,121.500000,-0.000053,0.000147,0.000161,0.000253,1.000000,0.000000,1205.000000,0.000053,0.017253,0.599577
15,1403638518.827829599,1779008181.854540,2.7617,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000069,-0.000264,0.000042,0.000277,0.000016,0.000015,-0.000091,10.100841,14.680576,1.000000,0.237021,0.229785,0.017253,-0.000067,119,1201,0.224848,0.271833,0.253841,-0.800000,121.300003,0.000168,-0.000096,0.000108,0.000254,1.000000,0.000000,1204.599976,0.000070,0.017578,0.597261
16,1403638518.877829552,1779008181.917749,2.5836,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000071,0.000167,0.000016,0.000183,-0.000082,-0.000205,0.000265,11.806723,16.058861,1.000000,0.346258,0.228025,0.018555,0.000157,119,1206,0.237021,0.242450,0.264298,-0.400000,121.099998,-0.000094,-0.000067,0.000277,0.000247,1.000000,0.000000,1204.699951,-0.000209,0.017253,0.582931
17,1403638518.927829504,1779008181.955058,2.5224,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000042,0.000158,0.000070,0.000178,0.000170,0.000083,-0.000133,11.156522,17.302725,1.000000,0.292466,0.231754,0.016927,-0.000119,115,1204,0.346258,0.225224,0.271448,-1.400000,120.199997,-0.000005,0.000157,0.000183,0.000237,1.000000,0.000000,1204.400024,0.000553,0.018555,0.585163
18,1403638518.977829456,1779008182.004850,2.5062,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,0.000012,-0.000170,0.000177,-0.000064,0.000017,-0.000128,9.008197,13.754580,1.000000,0.256682,0.224201,0.019206,-0.000087,122,1206,0.292466,0.322882,0.272325,0.400000,120.800003,-0.000001,-0.000119,0.000178,0.000235,1.000000,0.000000,1204.500000,-0.000712,0.016927,0.596984
19,1403638519.027829409,1779008182.054275,2.6117,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000056,-0.000068,0.000253,0.000267,0.000035,-0.000046,0.000361,9.000000,13.259701,1.000000,0.244488,0.222254,0.018229,0.000312,122,1206,0.256682,0.224848,0.266415,0.600000,120.199997,0.000091,-0.000087,0.000177,0.000240,1.000000,0.000000,1204.800049,-0.000653,0.019206,0.598824
20,1403638519.077829599,1779008182.104389,2.7583,2,OK,1,0,0,0,hurwitz,unknown_build,62.800,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,-0.000023,0.000125,0.000127,0.000021,-0.000017,0.000068,10.910569,16.474670,1.000000,0.300646,0.226973,0.019531,-0.000433,123,1203,0.244488,0.237021,0.269297,0.800000,120.199997,-0.000140,0.000312,0.000267,0.000216,1.000000,0.000000,1204.500000,-0.000562,0.018229,0.591766
21,1403638519.127829552,1779008182.154567,2.7958,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000021,-0.000156,-0.000088,0.000181,-0.000107,0.000068,-0.000199,9.850000,12.779967,1.000000,0.236750,0.227276,0.018880,0.000216,120,1205,0.300646,0.346258,0.268727,0.200000,120.099998,0.000054,-0.000433,0.000127,0.000193,1.000000,0.000000,1204.800049,-0.000150,0.019531,0.598486
22,1403638519.177829504,1779008182.206170,2.8626,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000194,0.000356,0.000568,0.000698,0.000196,0.000013,0.000065,8.991870,13.723453,1.000000,0.342595,0.233620,0.018229,0.000488,123,1208,0.236750,0.292466,0.280464,1.600000,120.199997,0.000517,0.000216,0.000181,0.000236,1.000000,0.000000,1205.099976,0.000373,0.018880,0.586842
23,1403638519.227829456,1779008182.254850,2.4097,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000260,-0.000224,-0.000779,0.000852,-0.000139,0.000060,-0.000214,9.361344,13.885933,1.000000,0.214147,0.226021,0.017578,0.000209,119,1201,0.342595,0.256682,0.269590,-0.600000,120.099998,0.000154,0.000488,0.000698,0.000305,1.000000,0.000000,1204.599976,0.000364,0.018229,0.601717
24,1403638519.277829409,1779008182.304736,2.5089,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000005,-0.000118,0.000188,0.000222,-0.000083,0.000034,-0.000021,8.661157,12.712042,1.000000,0.222565,0.231913,0.016927,-0.000800,121,1203,0.214147,0.244488,0.269362,-0.200000,120.300003,-0.000630,0.000209,0.000852,0.000316,1.000000,0.000000,1204.300049,0.001932,0.017578,0.601710
25,1403638519.327829599,1779008182.355652,2.6438,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000004,0.000258,-0.000210,0.000333,0.000050,-0.000074,0.000297,10.672132,14.066844,1.000000,0.364295,0.232637,0.018880,0.000329,122,1206,0.222565,0.300646,0.282089,-0.200000,120.599998,0.000111,-0.000800,0.000222,0.000322,1.000000,0.000000,1204.800049,0.001133,0.016927,0.583966
26,1403638519.377829552,1779008182.404090,2.2658,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000038,-0.000353,0.000225,0.000420,0.000016,0.000001,-0.000360,8.754237,11.568467,1.000000,0.192981,0.232006,0.017253,0.000137,118,1204,0.364295,0.236750,0.266762,-0.400000,120.500000,0.000087,0.000329,0.000333,0.000345,1.000000,0.000000,1204.599976,0.000946,0.018880,0.605482
27,1403638519.427829504,1779008182.454293,2.5163,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000025,0.000171,-0.000061,0.000183,-0.000075,0.000033,0.000072,9.313560,14.128169,1.000000,0.245220,0.225223,0.017904,-0.000488,118,1203,0.192981,0.342595,0.262037,-1.000000,120.800003,-0.000237,0.000137,0.000420,0.000346,1.000000,0.000000,1204.500000,-0.001679,0.017253,0.595044
28,1403638519.477829456,1779008182.504283,2.7341,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000084,0.000125,0.000151,0.000064,-0.000065,0.000060,10.421488,15.241719,1.000000,0.334790,0.226322,0.018229,-0.000033,121,1206,0.245220,0.214147,0.269848,0.400000,120.699997,-0.000032,-0.000488,0.000183,0.000343,1.000000,0.000000,1204.500000,0.000060,0.017904,0.585846
29,1403638519.527829409,1779008182.554529,2.5763,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000065,-0.000126,-0.000154,0.000209,-0.000079,0.000127,-0.000064,10.816667,15.487083,1.000000,0.276129,0.225254,0.018555,0.000112,120,1204,0.334790,0.222565,0.273012,-0.200000,120.500000,0.000058,-0.000033,0.000151,0.000337,1.000000,0.000000,1204.300049,-0.001332,0.018229,0.592156
30,1403638519.577829599,1779008182.606629,2.8188,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000112,-0.000023,0.000056,0.000127,0.000034,-0.000051,-0.000004,8.048780,13.496072,1.000000,0.181968,0.228097,0.018229,-0.000183,123,1205,0.276129,0.364295,0.261144,0.200000,120.500000,-0.000082,0.000112,0.000209,0.000337,1.000000,0.000000,1204.500000,-0.000908,0.018555,0.612903
31,1403638519.627829552,1779008182.654566,2.7143,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000075,0.000079,-0.000019,0.000110,0.000016,-0.000088,0.000115,9.834711,13.524600,1.000000,0.259200,0.230732,0.017904,0.000068,121,1206,0.181968,0.192981,0.263389,0.600000,120.599998,-0.000017,-0.000183,0.000127,0.000330,1.000000,0.000000,1204.599976,-0.000255,0.018229,0.595466
32,1403638519.677829504,1779008182.704756,2.7482,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,-0.000124,0.000156,0.000200,0.000020,0.000059,0.000164,9.782258,11.881513,1.000000,0.260633,0.229290,0.017904,0.000119,124,1203,0.259200,0.245220,0.255193,1.200000,120.699997,0.000090,0.000068,0.000110,0.000281,1.000000,0.000000,1204.099976,0.000814,0.017904,0.597943
33,1403638519.727829456,1779008182.754058,2.6280,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,0.000283,-0.000208,0.000351,-0.000035,-0.000006,-0.000075,7.811475,11.053027,1.000000,0.242660,0.231306,0.017578,0.000059,122,1205,0.260633,0.334790,0.258044,0.200000,121.000000,0.000151,0.000119,0.000200,0.000231,1.000000,0.000000,1204.500000,0.000997,0.017904,0.599027
34,1403638519.777829409,1779008182.807449,2.6500,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000012,-0.000310,0.000101,0.000326,0.000025,0.000043,-0.000215,8.612403,12.270411,1.000000,0.186491,0.231579,0.019206,0.000113,129,1202,0.242660,0.276129,0.254437,1.800000,121.800003,-0.000025,0.000059,0.000351,0.000241,1.000000,0.000000,1204.400024,0.001265,0.017578,0.617310
35,1403638519.827829599,1779008182.859260,2.6680,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,0.000243,-0.000221,0.000329,0.000055,-0.000075,0.000114,10.660870,15.573605,1.000000,0.326557,0.228059,0.017578,-0.000071,115,1201,0.186491,0.181968,0.250663,-1.600000,121.099998,0.000003,0.000113,0.000326,0.000241,1.000000,0.000000,1203.900024,-0.000008,0.019206,0.581216
36,1403638519.877829552,1779008182.907644,2.6597,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,-0.000273,0.000203,0.000342,-0.000095,0.000093,-0.000333,8.581197,11.591509,1.000000,0.200298,0.226597,0.017253,0.000223,117,1205,0.326557,0.259200,0.251395,-0.800000,121.000000,0.000013,-0.000071,0.000329,0.000233,1.000000,0.000000,1204.000000,-0.000827,0.017578,0.602871
37,1403638519.927829504,1779008182.956730,2.8562,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000034,0.000114,-0.000287,0.000311,-0.000029,0.000027,0.000299,10.056911,14.944505,1.000000,0.303964,0.234515,0.018555,-0.000087,123,1207,0.200298,0.260633,0.257269,-0.200000,121.500000,-0.000031,0.000223,0.000342,0.000246,1.000000,0.000000,1204.400024,0.001045,0.017253,0.591191
38,1403638519.977829456,1779008183.006319,2.9475,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000252,0.000291,0.000923,0.001000,0.000262,-0.000165,0.000338,12.008130,17.422302,1.000000,0.433754,0.233470,0.018555,0.000846,123,1206,0.303964,0.242660,0.267166,0.200000,121.699997,0.000689,-0.000087,0.000311,0.000331,1.000000,0.000000,1204.400024,0.000433,0.018555,0.579309
39,1403638520.027829409,1779008183.055943,2.3518,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000052,-0.000076,-0.000099,0.000136,-0.000094,0.000157,-0.000235,9.302521,14.550727,1.000000,0.312010,0.230715,0.016927,-0.001026,119,1205,0.433754,0.186491,0.270754,-2.000000,121.599998,-0.000864,0.000846,0.001000,0.000323,1.000000,0.000000,1204.500000,-0.000173,0.018555,0.586351
40,1403638520.077829599,1779008183.105449,2.7547,2,OK,1,0,0,0,hurwitz,unknown_build,63.350,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000040,-0.000042,0.000004,0.000058,0.000103,-0.000015,-0.000052,8.233871,12.674016,1.000000,0.351937,0.228336,0.018229,-0.000259,124,1203,0.312010,0.326557,0.287751,1.800000,121.699997,-0.000078,-0.001026,0.000136,0.000316,1.000000,0.000000,1204.300049,0.000055,0.016927,0.586818
41,1403638520.127829552,1779008183.156294,2.5784,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000217,-0.000049,-0.000724,0.000757,-0.000113,-0.000089,0.000129,8.641026,11.951799,1.000000,0.183768,0.225436,0.017253,0.000776,117,1203,0.351937,0.200298,0.280207,0.000000,121.300003,0.000699,-0.000259,0.000058,0.000381,1.000000,0.000000,1204.000000,-0.000232,0.018229,0.606871
42,1403638520.177829504,1779008183.206564,2.5876,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,-0.000148,0.000210,0.000257,-0.000102,0.000094,-0.000230,9.683761,13.340798,1.000000,0.211506,0.226707,0.017904,-0.000425,117,1203,0.183768,0.303964,0.275295,-1.200000,120.599998,-0.000500,0.000776,0.000757,0.000387,1.000000,0.000000,1204.000000,-0.001562,0.017253,0.600524
43,1403638520.227829456,1779008183.255066,2.6702,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,-0.000012,-0.000246,0.000248,-0.000079,-0.000030,0.000144,8.867768,9.802127,1.000000,0.265029,0.224761,0.017904,-0.000111,121,1204,0.211506,0.433754,0.277532,-0.400000,120.500000,-0.000009,-0.000425,0.000257,0.000376,1.000000,0.000000,1203.900024,-0.001742,0.017904,0.594571
44,1403638520.277829409,1779008183.305318,2.5210,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000011,0.000135,0.000116,0.000178,0.000118,0.000129,-0.000207,9.487603,13.333682,1.000000,0.306006,0.229813,0.017904,0.000035,121,1203,0.265029,0.312010,0.289483,0.400000,119.699997,-0.000070,-0.000111,0.000248,0.000361,1.000000,0.000000,1204.000000,-0.000180,0.017904,0.589032
45,1403638520.327829599,1779008183.356684,2.9403,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000019,0.000076,-0.000019,0.000081,-0.000001,-0.000263,0.000368,11.637795,14.571393,1.000000,0.353182,0.231028,0.018880,0.000084,127,1203,0.306006,0.351937,0.292146,0.600000,120.900002,-0.000097,0.000035,0.000178,0.000337,1.000000,0.000000,1204.199951,0.000538,0.017904,0.589509
46,1403638520.377829552,1779008183.407181,2.7727,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000015,-0.000066,-0.000005,0.000068,-0.000055,0.000198,-0.000534,10.289256,13.302852,1.000000,0.284482,0.232591,0.017904,0.000108,121,1203,0.353182,0.183768,0.300564,0.800000,121.300003,-0.000013,0.000084,0.000081,0.000309,1.000000,0.000000,1204.000000,0.001431,0.018880,0.591788
47,1403638520.427829504,1779008183.454545,2.8681,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000083,0.000091,0.000066,0.000140,0.000106,-0.000078,0.000300,8.755905,12.822055,1.000000,0.235461,0.226531,0.019531,-0.000173,127,1207,0.284482,0.211506,0.293714,2.000000,121.699997,0.000072,0.000108,0.000068,0.000292,1.000000,0.000000,1204.000000,-0.000035,0.017904,0.605129
48,1403638520.477829456,1779008183.504897,2.5080,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000106,-0.000019,-0.000064,0.000125,-0.000076,-0.000033,-0.000117,9.333333,13.187000,1.000000,0.235147,0.228162,0.018229,-0.000199,123,1206,0.235461,0.265029,0.273853,0.400000,121.699997,-0.000015,-0.000173,0.000140,0.000205,1.000000,0.000000,1204.000000,0.000680,0.019531,0.601364
49,1403638520.527829409,1779008183.554772,2.3009,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,-0.000140,0.000149,0.000205,-0.000008,0.000052,-0.000000,13.008474,18.484299,1.000000,0.371027,0.226377,0.017253,-0.000010,118,1203,0.235147,0.306006,0.279754,-0.600000,121.599998,0.000080,-0.000199,0.000125,0.000212,1.000000,0.000000,1203.800049,-0.000687,0.018229,0.579483
50,1403638520.577829599,1779008183.606703,2.7484,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000027,0.000057,-0.000214,0.000223,0.000028,-0.000009,0.000031,9.155738,12.383902,1.000000,0.198223,0.226726,0.018880,0.000008,122,1204,0.371027,0.353182,0.264383,-1.000000,121.400002,0.000018,-0.000010,0.000205,0.000228,1.000000,0.000000,1203.900024,-0.000860,0.017253,0.608124
51,1403638520.627829552,1779008183.655112,2.7743,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,-0.000034,0.000317,0.000319,-0.000061,-0.000127,0.000194,11.844262,13.115516,1.000000,0.392727,0.229080,0.019531,0.000293,122,1204,0.198223,0.284482,0.285279,0.200000,121.900002,0.000096,0.000008,0.000223,0.000185,1.000000,0.000000,1204.000000,-0.000702,0.018880,0.581631
52,1403638520.677829504,1779008183.705598,2.8002,2,OK,1,0,0,0,hurwitz,unknown_build,63.900,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000148,-0.000052,-0.000655,0.000674,-0.000021,-0.000011,0.000007,9.699187,14.560736,1.000000,0.241286,0.231423,0.018880,0.000140,123,1206,0.392727,0.235461,0.288257,-0.800000,122.500000,0.000354,0.000293,0.000319,0.000226,1.000000,0.000000,1204.300049,0.000978,0.019531,0.600386
